season,race,site,track,track_length,track_type,finish,start,driver,truck,truck_number,owner,sponsor,laps,laps_led,status,money,pts,playoff_pts,win
1997,19,Watkins Glen,Watkins Glen International,2.45,road course,34,18,Chuck Bown,Ford,99.0,Jack Roush,Exide Batteries,19,0,engine,6525.0,61,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,1,10,Bob Keselowski,Dodge,29.0,Ron Keselowski,Mopar Performance,200,82,running,34175.0,180,,1
1997,20,Richmond,Richmond International Raceway,0.75,paved track,2,4,Jack Sprague,Chevrolet,24.0,Rick Hendrick,Quaker State,200,0,running,26675.0,170,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,3,25,Jay Sauter,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,200,16,running,15425.0,165,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,4,9,Rich Bickle,Chevrolet,17.0,Darrell Waltrip,Sears DieHard,200,0,running,9325.0,160,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,5,3,"Kenny Irwin, Jr.",Ford,98.0,Jim Herrick,Raybestos,200,0,running,10300.0,155,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,6,7,Ken Schrader,Chevrolet,53.0,Ken Schrader,Penda Truck Accessories,200,48,running,8525.0,150,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,7,2,Mike Bliss,Ford,2.0,Jim Smith,Team ASE Racing,200,49,running,9375.0,146,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,8,19,Chuck Bown,Ford,99.0,Jack Roush,Exide Batteries,200,0,running,6625.0,142,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,9,12,Randy Tolsma,Chevrolet,61.0,Steve Coulter,IWX Motor Freight / Dole,200,0,running,6575.0,138,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,10,26,Butch Miller,Chevrolet,20.0,Walker Evans,Orleans Hotel & Casino,200,0,running,6575.0,134,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,11,29,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,RE/MAX International,200,0,running,6475.0,130,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,12,6,Joe Ruttman,Ford,80.0,Jack Roush,LCI International,200,0,running,6375.0,127,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,13,22,Jimmy Hensley,Dodge,43.0,Petty Enterprises,Cummins Engines,199,0,running,6275.0,124,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,14,17,B.A. Wilson,Ford,85.0,B.A. Wilson,ICSE Control Systems,199,0,running,5225.0,121,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,15,11,Bryan Reffner,Ford,66.0,Dale Phelon,Carlin Burners & Controls,199,0,running,6425.0,118,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,16,1,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",NAPA Brakes,199,5,running,6825.0,115,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,17,28,Boris Said,Ford,44.0,Mark Simo,Federated Auto Parts,198,0,running,6326.0,112,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,18,8,Stacy Compton,Ford,86.0,David Hodson,Valvoline Instant Oil Change,198,0,running,6025.0,109,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,19,14,Mike Wallace,Chevrolet,52.0,Ken Schrader,Purolator PureOne Filters,198,0,running,4975.0,106,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,20,23,Billy Pauch,Dodge,6.0,Dick Greenfield,Greenfield Racing,197,0,running,5150.0,103,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,21,32,Joe Gaita,Ford,83.0,Joe Gaita,Lamb & Robinson Drywall,197,0,running,4900.0,100,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,22,33,Tony Raines,Dodge,19.0,Kurt Roehrig,Pennzoil,196,0,running,5875.0,97,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,23,21,Wayne Grubb,Chevrolet,4.0,William Grubb,Link-Belt Construction,195,0,running,4850.0,94,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,24,20,Brad Teague,Chevrolet,4.0,Mike Rose,M-R Motorsports,192,0,running,4825.0,91,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,25,5,Barry Bodine,Ford,7.0,Geoffrey Bodine,Bodine Racing,189,0,running,4900.0,88,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,26,15,Randy Renfrow,Ford,41.0,Greg Turnage,Itco Tires / Ultra Wheels,186,0,engine,4775.0,85,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,27,34,Tony Roper,Ford,31.0,Bob Brevak,Concor Tool & Machine,163,0,engine,5750.0,82,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,28,36,Jerry Marquis,Dodge,18.0,Kurt Roehrig,Dana Corporation,162,0,engine,4725.0,79,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,29,30,Scot Walters,Chevrolet,37.0,Clarence Brewer,Red Man Golden Blend,120,0,steering,4675.0,76,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,30,24,Tammy Jo Kirk,Chevrolet,72.0,Doc MacDonald,Rogers Construction,75,0,engine,5650.0,73,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,31,35,Kelly Denton,Chevrolet,35.0,Charles Hardy,Ortho Lawn & Garden,67,0,engine,4625.0,70,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,32,27,Kirk Shelmerdine,Chevrolet,3.0,Kenneth Appling,Community Cash,57,0,engine,4600.0,67,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,33,16,Jeff Green,Chevrolet,47.0,Clarence Brewer,Red Man Golden Blend,47,0,handling,4600.0,64,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,34,31,Rick Crawford,Ford,14.0,Tom Mitchell,Circle Bar Motel & RV Park,34,0,engine,5600.0,61,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,35,13,Tobey Butler,Chevrolet,60.0,Mike Farris,Farris Concrete,19,0,engine,5600.0,58,,0
1997,20,Richmond,Richmond International Raceway,0.75,paved track,36,18,Ernie Irvan,Ford,28.0,Mark Simo,Federated Auto Parts,18,0,clutch,4800.0,55,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,1,1,Rich Bickle,Chevrolet,17.0,Darrell Waltrip,Sears DieHard,256,204,running,31875.0,180,,1
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,2,2,Ernie Irvan,Ford,28.0,Mark Simo,Federated Auto Parts,256,52,running,25600.0,170,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,3,3,Mike Bliss,Ford,2.0,Jim Smith,Team ASE Racing,256,0,running,19075.0,165,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,4,13,Jimmy Hensley,Dodge,43.0,Petty Enterprises,Cummins Engines,256,0,running,11175.0,160,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,5,14,Bobby Hamilton,Chevrolet,51.0,Bobby Hamilton Racing,Southern Pride Trucking,256,0,running,10500.0,155,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,6,18,Butch Miller,Chevrolet,20.0,Walker Evans,Orleans Hotel & Casino,256,0,running,7875.0,150,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,7,33,Jay Sauter,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,256,0,running,6675.0,146,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,8,19,"Kenny Irwin, Jr.",Ford,98.0,Jim Herrick,Raybestos,256,0,running,7375.0,142,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,9,7,Stacy Compton,Ford,86.0,David Hodson,Valvoline Instant Oil Change,256,0,running,6825.0,138,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,10,8,Jack Sprague,Chevrolet,24.0,Rick Hendrick,Quaker State,256,0,running,7925.0,134,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,11,21,Andy Houston,Chevrolet,65.0,Kenny Allen,Addington Racing,255,0,running,5475.0,130,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,12,5,Joe Ruttman,Ford,80.0,Jack Roush,LCI International,255,0,running,6325.0,127,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,13,6,David Green,Chevrolet,37.0,Clarence Brewer,Red Man Golden Blend,255,0,running,5275.0,124,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,14,20,Randy Tolsma,Chevrolet,61.0,Steve Coulter,IWX Motor Freight / Dole,255,0,running,6225.0,121,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,15,10,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,RE/MAX International,254,0,running,6625.0,118,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,16,29,Chuck Bown,Ford,99.0,Jack Roush,Exide Batteries,253,0,running,6125.0,115,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,17,26,Barry Bodine,Ford,7.0,Geoffrey Bodine,Bodine Racing,252,0,running,5075.0,112,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,18,16,Kelly Denton,Chevrolet,35.0,Charles Hardy,Ortho Lawn & Garden,252,0,running,5025.0,109,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,19,23,Brad Teague,Chevrolet,4.0,Mike Rose,M-R Motorsports,250,0,running,4975.0,106,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,20,28,Ernie Cope,Chevrolet,12.0,Bob Blake,Kroger,250,0,running,5150.0,103,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,21,36,Tony Roper,Ford,31.0,Bob Brevak,Concor Tool & Machine,246,0,running,5900.0,100,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,22,31,Mike Wallace,Chevrolet,52.0,Ken Schrader,Purolator PureOne Filters,241,0,running,5875.0,97,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,23,11,Tony Raines,Dodge,19.0,Kurt Roehrig,Pennzoil,235,0,running,5850.0,94,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,24,34,Rick Crawford,Ford,14.0,Tom Mitchell,Circle Bar Motel & RV Park,235,0,running,5825.0,91,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,25,30,Billy Pauch,Dodge,6.0,Dick Greenfield,Greenfield Racing,221,0,running,4900.0,88,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,26,32,Boris Said,Ford,44.0,Mark Simo,Federated Auto Parts,199,0,running,5775.0,85,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,27,22,Wayne Grubb,Chevrolet,4.0,William Grubb,Link-Belt Construction,187,0,crash,4750.0,82,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,28,27,Bob Keselowski,Dodge,29.0,Ron Keselowski,Mopar Performance,182,0,rear end,5725.0,79,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,29,35,Bryan Reffner,Ford,66.0,Dale Phelon,Carlin Burners & Controls,181,0,engine,5675.0,76,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,30,9,Jamie Skinner,Chevrolet,93.0,Dana Dorman,Llumar Window Films,177,0,crash,4650.0,73,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,31,17,B.A. Wilson,Ford,85.0,B.A. Wilson,ICSE Control Systems,109,0,transmission,4625.0,70,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,32,4,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",NAPA Brakes,99,0,rear end,6600.0,67,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,33,25,John Blewett III,Chevrolet,5.0,John Blewett,Maguire Auto Parts,89,0,engine,4600.0,64,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,34,15,"Johnny Benson, Jr.",Dodge,18.0,Kurt Roehrig,Dana Corporation,75,0,crash,4600.0,61,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,35,12,Michael Waltrip,Ford,1.0,Michael Waltrip,Citgo,59,0,engine,4600.0,58,,0
1997,21,Martinsville,Martinsville Speedway,0.526,paved track,36,24,Philip Morris,Chevrolet,81.0,Sam Beatty,Beatty Construction,34,0,engine,4600.0,55,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,1,10,Joe Ruttman,Ford,80.0,Jack Roush,LCI International,60,4,running,40675.0,180,,1
1997,22,Sonoma,Sears Point Raceway,2.52,road course,2,4,Tom Hubert,Dodge,18.0,Kurt Roehrig,Dana Corporation,60,14,running,19175.0,170,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,3,12,Jay Sauter,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,60,0,running,18175.0,165,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,4,11,Rick Johnson,Chevrolet,63.0,Jim Clark,Precision Gear,60,1,running,13325.0,160,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,5,2,Jack Sprague,Chevrolet,24.0,Rick Hendrick,Quaker State,60,0,running,10850.0,155,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,6,19,Jimmy Hensley,Dodge,43.0,Petty Enterprises,Cummins Engines,60,0,running,8375.0,150,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,7,7,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,RE/MAX International,60,0,running,6875.0,146,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,8,27,Doug George,Chevrolet,35.0,Charles Hardy,Ortho Lawn & Garden,60,0,running,6825.0,142,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,9,28,Joe Bean,Ford,46.0,David Dollar,Dollar Racing,60,0,running,5725.0,138,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,10,18,Stacy Compton,Ford,86.0,David Hodson,Valvoline Instant Oil Change,60,0,running,8675.0,134,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,11,8,Ron Fellows,Chevrolet,48.0,Billy Hess,AER Manufacturing,60,0,running,5525.0,130,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,12,9,Rich Bickle,Chevrolet,17.0,Darrell Waltrip,Sears DieHard,60,0,running,6475.0,127,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,13,23,Bob Keselowski,Dodge,29.0,Ron Keselowski,Mopar Performance,60,0,running,6425.0,124,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,14,25,Chuck Bown,Ford,99.0,Jack Roush,Exide Batteries,60,0,running,6375.0,121,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,15,31,Butch Miller,Chevrolet,20.0,Walker Evans,Orleans Hotel & Casino,60,0,running,6550.0,118,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,16,34,Tony Toste,Chevrolet,12.0,Bob Blake,Star Nursery,60,0,running,5275.0,115,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,17,33,Tony Roper,Ford,31.0,Bob Brevak,Concor Tool & Machine,59,0,crash,6475.0,112,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,18,22,Randy Tolsma,Chevrolet,61.0,Steve Coulter,IWX Motor Freight / Dole,59,0,running,5175.0,109,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,19,21,Lance Norick,Dodge,90.0,Ron Norick,NHL San Jose Sharks,59,0,running,5150.0,106,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,20,3,Boris Said,Ford,44.0,Mark Simo,Federated Auto Parts,59,2,running,6250.0,61,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,21,1,Dave Rezendes,Ford,55.0,Tom Gloy,Gloy Racing,56,34,running,7700.0,100,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,22,15,Mike Bliss,Ford,2.0,Jim Smith,Team ASE Racing,56,0,running,5975.0,97,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,23,14,Rob Rizzo,Ford,27.0,Rob Rizzo,Hastings Filters,54,0,penalty,4950.0,94,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,24,20,Tony Raines,Dodge,19.0,Kurt Roehrig,Pennzoil,52,0,running,5925.0,91,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,25,32,Rick Crawford,Ford,14.0,Tom Mitchell,Circle Bar Motel & RV Park,49,0,running,5975.0,88,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,26,6,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",NAPA Brakes,49,5,running,6850.0,85,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,27,30,Rick McCray,Chevrolet,2.0,Rick McCray,McCray Racing,45,0,handling,4825.0,82,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,28,13,Brian Cunningham,Ford,57.0,Ed Scherer,Cunningham Historic Motorcars,43,0,rear end,4800.0,79,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,29,17,Mike Wallace,Chevrolet,52.0,Ken Schrader,Purolator PureOne Filters,42,0,transmission,4775.0,76,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,30,29,Rob Morgan,Chevrolet,77.0,Kevin Doran,Acxiom / Loadhandler,33,0,transmission,4750.0,73,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,31,26,"Kenny Irwin, Jr.",Ford,98.0,Jim Herrick,Raybestos,31,0,engine,5750.0,70,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,32,16,Bryan Reffner,Ford,66.0,Dale Phelon,Carlin Burners & Controls,29,0,crash,5750.0,67,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,33,5,Kevin Harvick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,28,0,handling,4750.0,64,,0
1997,22,Sonoma,Sears Point Raceway,2.52,road course,34,24,Randy Nelson,Ford,82.0,Steve Lucore,Core Motorsports,26,0,rear end,4750.0,61,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,1,13,Randy Tolsma,Chevrolet,61.0,Steve Coulter,IWX Motor Freight / Dole,300,12,running,35550.0,180,,1
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,2,17,Stacy Compton,Ford,86.0,David Hodson,Valvoline Instant Oil Change,300,0,running,23650.0,170,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,3,1,Mike Bliss,Ford,2.0,Jim Smith,Team ASE Racing,300,114,running,16600.0,165,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,4,14,Jay Sauter,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,300,0,running,9800.0,160,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,5,2,Rich Bickle,Chevrolet,17.0,Darrell Waltrip,Sears DieHard,300,0,running,7900.0,155,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,6,23,Rick Crawford,Ford,14.0,Tom Mitchell,Circle Bar Motel & RV Park,300,0,running,7200.0,150,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,7,18,Mike Wallace,Chevrolet,52.0,Ken Schrader,Purolator PureOne Filters,300,34,running,5900.0,146,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,8,5,Kevin Harvick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,300,0,running,5850.0,142,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,9,6,Jimmy Hensley,Dodge,43.0,Petty Enterprises,Cummins Engines,300,0,running,6800.0,138,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,10,10,Jack Sprague,Chevrolet,24.0,Rick Hendrick,Quaker State,300,0,running,6750.0,134,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,11,7,Tony Raines,Dodge,19.0,Kurt Roehrig,Pennzoil,300,0,running,6700.0,130,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,12,21,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,RE/MAX International,299,0,running,6550.0,127,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,13,29,Tony Roper,Ford,31.0,Bob Brevak,Concor Tool & Machine,299,0,running,6500.0,124,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,14,9,Chuck Bown,Ford,99.0,Jack Roush,Exide Batteries,299,0,running,6450.0,121,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,15,20,Kevin Cywinski,Dodge,18.0,Kurt Roehrig,Dana Corporation,299,0,running,5400.0,118,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,16,4,"Kenny Irwin, Jr.",Ford,98.0,Jim Herrick,Raybestos,298,1,running,6350.0,115,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,17,19,Butch Miller,Chevrolet,20.0,Walker Evans,Orleans Hotel & Casino,298,0,running,5300.0,112,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,18,22,Rob Rizzo,Ford,27.0,Rob Rizzo,Hastings Filters,298,0,running,5250.0,109,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,19,11,Joe Ruttman,Ford,80.0,Jack Roush,LCI International,298,0,running,6200.0,106,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,20,25,Ron Esau,Chevrolet,9.0,Wilbur Bunce,Rhino Linings USA,297,0,running,5475.0,103,,0
1997,23,Mesa Marin,Mesa Marin Raceway,0.5,paved track,21,27,Bob Keselowski,Dodge,29.0,Ron Keselowski,Mopar Performance,297,0,running,6100.0,100,,0
