Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,7.0,3.0,0.0,Cole Custer,OneMain Financial (JR Motorsports),Chevrolet,200.0,running,17.0,27.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,8.0,7.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,200.0,running,0.0,25.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,9.0,13.0,19.0,Daniel Hemric,Blue Gate Bank (Brad Keselowski),Ford,200.0,running,6.0,25.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,10.0,15.0,20.0,Austin Hill,Don Rich Ford (Bryan Hill),Ford,200.0,running,0.0,23.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,11.0,8.0,13.0,Cameron Hayley,Ride TV / Cabinets by Hayley (Duke Thorson),Toyota,200.0,running,0.0,22.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,12.0,21.0,92.0,Cole Whitt,BTS Tire / Goodyear Commercial Tire (Ricky Benton),Ford,200.0,running,0.0,0.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,13.0,4.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,200.0,running,0.0,20.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,14.0,23.0,81.0,Ryan Truex,AISIN AW (Shigeaki Hattori),Toyota,200.0,running,0.0,19.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,15.0,10.0,24.0,Kaz Grala,Kiklos Olive Oil (Maury Gallagher),Chevrolet,200.0,running,0.0,18.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,16.0,9.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,200.0,running,0.0,17.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,17.0,11.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,200.0,running,0.0,16.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,18.0,18.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,200.0,running,0.0,15.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,19.0,14.0,41.0,Ben Rhodes,Texas Roadhouse (Duke Thorson),Toyota,200.0,running,0.0,14.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,20.0,27.0,2.0,Austin Theriault,Randco / Young's Building Systems (Randy Young),Chevrolet,200.0,running,0.0,13.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,21.0,20.0,5.0,John Wes Townley,JIVE Communications / Zaxby's (Tony Townley),Chevrolet,200.0,running,0.0,12.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,22.0,16.0,18.0,Harrison Burton,DEX Imaging / Konica Minolta (Kyle Busch),Toyota,199.0,running,0.0,11.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,23.0,26.0,49.0,D.J. Kennington,Wilride Transport LTD (Jay Robinson),Chevrolet,199.0,running,0.0,0.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,24.0,24.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,198.0,running,0.0,9.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,25.0,25.0,44.0,Tommy Joe Martins,RPM Trailers / Diamond Gusset Jeans (Craig Martins),Chevrolet,197.0,running,0.0,8.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,26.0,28.0,22.0,Justin Fontaine,Promatic Automation (Tim Self),Toyota,195.0,running,0.0,7.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,27.0,32.0,50.0,Travis Kvapil,Bully's Truck Stop / Bad Axe Clothing (Mark Beaver),Chevrolet,192.0,running,0.0,6.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,28.0,30.0,66.0,Josh Reeves,Glad Precision / Crosley Brands (Mike Harmon),Chevrolet,191.0,running,0.0,5.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,29.0,17.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,179.0,running,0.0,4.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,30.0,29.0,7.0,Kevin Donahue,Agile Network (Bobby Dotter),Chevrolet,115.0,engine,0.0,3.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,31.0,22.0,63.0,Kyle Donahue,Agile Network (Mike Mittler),Chevrolet,48.0,crash,0.0,2.0
2016,20,Martinsville,Martinsville Speedway,0.526,paved track,32.0,31.0,1.0,Josh White,Hurricane Master Garage Doors / LiftMaster (Mark Beaver),Chevrolet,45.0,crash,0.0,1.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,16.0,21.0,Johnny Sauter,Allegiant Travel (Maury Gallagher),Chevrolet,147.0,running,6.0,36.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,7.0,88.0,Matt Crafton,Damp Rid / Menards (Duke Thorson),Toyota,147.0,running,15.0,32.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,2.0,19.0,Daniel Hemric,Blue Gate Bank (Brad Keselowski),Ford,147.0,running,38.0,31.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,5.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,147.0,running,0.0,29.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,10.0,51.0,Daniel Suarez,Arris (Kyle Busch),Toyota,147.0,running,0.0,0.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,3.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,147.0,running,0.0,27.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,1.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,147.0,running,88.0,28.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,22.0,71.0,Austin Dillon,Russell / Kramer Refrigeration Products (Matthew Miller),Chevrolet,147.0,running,0.0,0.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,12.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,147.0,running,0.0,24.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,17.0,13.0,Cameron Hayley,Ride TV / Cabinets by Hayley (Duke Thorson),Toyota,147.0,running,0.0,23.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,9.0,4.0,Christopher Bell,JBL.com (Kyle Busch),Toyota,147.0,running,0.0,22.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,15.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,147.0,running,0.0,21.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,14.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,147.0,running,0.0,20.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,6.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,147.0,running,0.0,19.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,8.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Toyota,147.0,running,0.0,18.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,21.0,24.0,Shane Lee,Lee Boy (Maury Gallagher),Chevrolet,147.0,running,0.0,17.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,4.0,11.0,Matt Tifft,Waste Connections / BrainGear (Tom DeLoach),Toyota,147.0,running,0.0,16.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,19.0,8.0,John H. Nemechek,Death Wish Coffee (Joe Nemechek),Chevrolet,146.0,running,0.0,15.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,20.0,20.0,Austin Hill,Lawless Jerky / Alien Gear Holsters (Bryan Hill),Ford,145.0,running,0.0,14.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,13.0,97.0,Jesse Little,Carolina Nut Co. (Jesse Little),Toyota,145.0,running,0.0,13.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,18.0,81.0,Ryan Truex,Kobe Toyopet (Shigeaki Hattori),Toyota,144.0,running,0.0,12.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,30.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Trump! (Tim Self),Toyota,144.0,running,0.0,11.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,24.0,45.0,Casey Smith,Niece Equipment / NG Machinery (Al Niece),Chevrolet,144.0,running,0.0,10.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,25.0,49.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,143.0,vibration,0.0,0.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,27.0,66.0,Jordan Anderson,Columbia SC - Famously Hot (Jeff Bolen),Chevrolet,143.0,running,0.0,8.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,23.0,2.0,Tyler Young,Randco / Young's Building Systems (Randy Young),Chevrolet,143.0,running,0.0,7.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,29.0,50.0,Travis Kvapil,Willbros / Bad Axe Clothing (Mark Beaver),Chevrolet,142.0,running,0.0,6.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,11.0,5.0,Cody Coughlin,Zaxby's / JEGS (Tony Townley),Chevrolet,141.0,running,0.0,5.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,28.0,7.0,Matt Mills,Thompson Electric (Bobby Dotter),Chevrolet,140.0,running,0.0,4.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,32.0,1.0,Jennifer Jo Cobb,Grimes Irrigation & Construction (Jennifer Jo Cobb),Chevrolet,138.0,running,0.0,3.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,26.0,44.0,Tommy Joe Martins,Diamond Gusset Jeans / RPM Trailers (Craig Martins),Chevrolet,61.0,crash,0.0,2.0
2016,21,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,31.0,63.0,Norm Benning,Mike Mittler,Chevrolet,22.0,engine,0.0,1.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,1.0,2.0,51.0,Daniel Suarez,Arris (Kyle Busch),Toyota,150.0,running,34.0,0.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,2.0,4.0,21.0,Johnny Sauter,Allegiant Travel (Maury Gallagher),Chevrolet,150.0,running,0.0,31.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,3.0,10.0,88.0,Matt Crafton,Slim Jim / Menards (Duke Thorson),Toyota,150.0,running,0.0,30.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,4.0,7.0,13.0,Cameron Hayley,Ride TV / Cabinets by Hayley (Duke Thorson),Toyota,150.0,running,0.0,29.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,5.0,8.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,150.0,running,0.0,28.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,6.0,6.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,150.0,running,0.0,27.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,7.0,5.0,4.0,Christopher Bell,"Toyota ""Let's Go Places"" (Kyle Busch)",Toyota,150.0,running,0.0,26.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,8.0,17.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,150.0,running,0.0,25.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,9.0,18.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,150.0,running,0.0,24.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,10.0,12.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,150.0,running,0.0,23.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,11.0,3.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,150.0,running,0.0,22.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,12.0,13.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,150.0,running,4.0,22.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,13.0,15.0,19.0,Daniel Hemric,Blue Gate Bank (Brad Keselowski),Ford,150.0,running,0.0,20.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,14.0,9.0,41.0,Ben Rhodes,Carolina Nut Co. / Albertson's (Duke Thorson),Toyota,150.0,running,0.0,19.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,15.0,21.0,2.0,Austin Cindric,Pirtek (Brad Keselowski),Ford,150.0,running,0.0,18.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,16.0,14.0,18.0,Noah Gragson,SpeedVegas / Alert ID (Kyle Busch),Toyota,150.0,running,0.0,17.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,17.0,19.0,22.0,Myatt Snider,The Original Louisiana Hot Sauce (Tim Self),Toyota,150.0,running,0.0,16.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,18.0,20.0,16.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,150.0,running,0.0,15.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,19.0,23.0,5.0,Dylan Lupton,Lupton Excavation / Zaxby's (Tony Townley),Chevrolet,150.0,running,0.0,0.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,20.0,26.0,71.0,Kevin Donahue,WAR Shocks (Carlos Contreras),Chevrolet,149.0,running,0.0,13.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,21.0,27.0,7.0,Matt Mills,Thompson Electric (Bobby Dotter),Chevrolet,148.0,running,0.0,12.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,22.0,29.0,66.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Toyota,147.0,running,0.0,11.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,23.0,28.0,50.0,Travis Kvapil,Blue Lives Matter (Mark Beaver),Chevrolet,147.0,running,0.0,10.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,24.0,32.0,1.0,Jennifer Jo Cobb,Pit Stops For Hope / Grimes Irrigation (Jennifer Jo Cobb),Chevrolet,146.0,running,0.0,9.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,25.0,30.0,49.0,Bryce Napier,Central Valley HHO / SupportMilitary.org (Jay Robinson),Chevrolet,146.0,running,0.0,8.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,26.0,31.0,63.0,Norm Benning,Strategic Public Affairs (Mike Mittler),Chevrolet,145.0,running,0.0,7.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,27.0,1.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,141.0,engine,112.0,8.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,28.0,11.0,24.0,Kaz Grala,Chevrolet Black Friday Sale (Maury Gallagher),Chevrolet,76.0,crash,0.0,5.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,29.0,25.0,74.0,Jordan Anderson,Mike Harmon Racing (Mike Harmon),Chevrolet,62.0,engine,0.0,4.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,30.0,22.0,44.0,Tommy Joe Martins,Diamond Gusset Jeans (Craig Martins),Chevrolet,36.0,crash,0.0,3.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,31.0,24.0,2.0,Dominique Van Wieringen,Durobyte (Randy Young),Ford,26.0,crash,0.0,2.0
2016,22,Phoenix,Phoenix International Raceway,1.0,paved track,32.0,16.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,11.0,crash,0.0,1.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,1.0,9.0,William Byron,Liberty University (Kyle Busch),Toyota,134.0,running,31.0,36.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,7.0,29.0,Tyler Reddick,Cooper Standard (Brad Keselowski),Ford,134.0,running,16.0,32.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,19.0,21.0,Johnny Sauter,Allegiant Travel (Maury Gallagher),Chevrolet,134.0,running,0.0,30.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,3.0,24.0,Kyle Larson,DC Solar (Maury Gallagher),Chevrolet,134.0,running,76.0,0.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,18.0,19.0,Daniel Hemric,DrawTite (Brad Keselowski),Ford,134.0,running,0.0,28.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,17.0,51.0,Daniel Suarez,Arris (Kyle Busch),Toyota,134.0,running,0.0,0.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,4.0,88.0,Matt Crafton,Hormel Black Label Bacon / Menards (Duke Thorson),Toyota,134.0,running,10.0,26.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,8.0,8.0,4.0,Christopher Bell,JBL.com (Kyle Busch),Toyota,134.0,running,0.0,25.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,9.0,13.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,134.0,running,0.0,24.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,10.0,2.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,134.0,running,0.0,23.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,11.0,6.0,8.0,John H. Nemechek,Fire Alarm Services (Joe Nemechek),Chevrolet,134.0,running,0.0,22.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,12.0,22.0,11.0,Matt Tifft,Brain Gear / Surface Sunscreen (Tom DeLoach),Toyota,134.0,running,0.0,21.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,13.0,20.0,98.0,Rico Abreu,Safelite Auto Glass / Curb Records (Mike Curb),Toyota,134.0,running,0.0,20.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,14.0,14.0,33.0,Ben Kennedy,Jacob Companies (Maury Gallagher),Chevrolet,134.0,running,0.0,19.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,15.0,10.0,18.0,Noah Gragson,SpeedVegas / Alert ID (Kyle Busch),Toyota,134.0,running,0.0,18.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,16.0,16.0,13.0,Cameron Hayley,Mattei Air Compressors (Duke Thorson),Toyota,134.0,running,0.0,17.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,17.0,24.0,20.0,Austin Hill,Lone Survivor Foundation (Bryan Hill),Ford,134.0,running,0.0,16.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,18.0,12.0,97.0,Jesse Little,Carolina Nut Co. (Jesse Little),Toyota,134.0,running,0.0,15.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,19.0,9.0,5.0,Brady Boswell,Boswell Electrical Supply / Bias Corporation (Tony Townley),Chevrolet,134.0,running,0.0,14.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,20.0,11.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Toyota,134.0,running,0.0,13.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,21.0,5.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,134.0,running,0.0,12.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,22.0,21.0,2.0,"Scott Lagasse, Jr.",Alert Tonight Florida / Florida Lottery (Randy Young),Chevrolet,134.0,running,0.0,0.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,23.0,23.0,92.0,Grant Enfinger,BTS Tire / Goodyear Commercial Tire (Ricky Benton),Ford,134.0,running,0.0,10.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,24.0,30.0,66.0,Jordan Anderson,Columbia SC - Famously Hot (Jeff Bolen),Chevrolet,134.0,running,0.0,9.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,25.0,27.0,22.0,Austin Wayne Self,American Victory (Tim Self),Toyota,133.0,running,0.0,8.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,26.0,29.0,71.0,Alon Day,FLwaterfront.com (Carlos Contreras),Chevrolet,131.0,running,0.0,7.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,27.0,32.0,1.0,Travis Kvapil,CorvetteParts.net (Mark Beaver),Chevrolet,131.0,running,0.0,6.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,28.0,28.0,49.0,Reed Sorenson,TriStar Motorsports (Jay Robinson),Chevrolet,130.0,running,1.0,0.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,29.0,25.0,16.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,128.0,running,0.0,4.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,30.0,31.0,50.0,Spencer Boyd,GruntStyle.com (Mark Beaver),Chevrolet,128.0,running,0.0,3.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,31.0,26.0,7.0,Patrick Staropoli,Auto Nation Cure Bowl (Bobby Dotter),Chevrolet,125.0,running,0.0,2.0
2016,23,Homestead,Homestead-Miami Speedway,1.5,paved track,32.0,15.0,81.0,Ryan Truex,Chiba Toyopet (Shigeaki Hattori),Toyota,49.0,engine,0.0,1.0
