Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2023,17,IRP,6.0,10.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,200.0,running,0.0,36.0,0.0
2023,17,IRP,7.0,4.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,200.0,running,0.0,33.0,0.0
2023,17,IRP,8.0,3.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,200.0,running,18.0,47.0,0.0
2023,17,IRP,9.0,13.0,88.0,Matt Crafton,Duke Thorson,Ford,200.0,running,0.0,28.0,0.0
2023,17,IRP,10.0,24.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,200.0,running,0.0,27.0,0.0
2023,17,IRP,11.0,9.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,200.0,running,0.0,27.0,0.0
2023,17,IRP,12.0,6.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,200.0,running,0.0,37.0,0.0
2023,17,IRP,13.0,7.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,200.0,running,0.0,30.0,0.0
2023,17,IRP,14.0,22.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,200.0,running,0.0,23.0,0.0
2023,17,IRP,15.0,19.0,15.0,Tanner Gray,DSM Precision Manufacturing (David Gilliland),Toyota,200.0,running,0.0,27.0,0.0
2023,17,IRP,16.0,21.0,99.0,Ben Rhodes,Farm Paint (Duke Thorson),Ford,200.0,running,0.0,21.0,0.0
2023,17,IRP,17.0,20.0,61.0,Jake Drew,Aisin (Shigeaki Hattori),Toyota,200.0,running,0.0,20.0,0.0
2023,17,IRP,18.0,23.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,200.0,running,0.0,19.0,0.0
2023,17,IRP,19.0,28.0,41.0,Shane Van Gisbergen,Worldwide Express (Al Niece),Chevrolet,199.0,running,0.0,18.0,0.0
2023,17,IRP,20.0,34.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,199.0,running,0.0,17.0,0.0
2023,17,IRP,21.0,26.0,22.0,Logan Bearden,Bearden Automotive (Kevin Cywinski),Ford,199.0,running,0.0,16.0,0.0
2023,17,IRP,22.0,15.0,43.0,Daniel Dye,Bettenhausenauto.com (Maury Gallagher),Chevrolet,199.0,running,0.0,15.0,0.0
2023,17,IRP,23.0,17.0,2.0,Matt Mills,Randy Young,Chevrolet,198.0,running,0.0,14.0,0.0
2023,17,IRP,24.0,36.0,45.0,Lawless Alan,AUTOChargit (Al Niece),Chevrolet,198.0,running,0.0,13.0,0.0
2023,17,IRP,25.0,32.0,32.0,Bret Holmes,Precision garage doors (Stacy Holmes),Chevrolet,197.0,running,0.0,12.0,0.0
2023,17,IRP,26.0,30.0,56.0,Tyler Hill,Hairclub (Timmy Hill),Toyota,197.0,running,0.0,11.0,0.0
2023,17,IRP,27.0,18.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,196.0,running,0.0,10.0,0.0
2023,17,IRP,28.0,29.0,4.0,Landen Lewis,Roper Racing (Roper Racing),Chevrolet,196.0,running,0.0,9.0,0.0
2023,17,IRP,29.0,33.0,30.0,Chris Hacker,UBPN and Morgan & Morgan (Steven Lane),Toyota,195.0,running,0.0,8.0,0.0
2023,17,IRP,30.0,14.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,183.0,running,0.0,7.0,0.0
2023,17,IRP,31.0,25.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,140.0,crash,0.0,6.0,0.0
2023,17,IRP,32.0,11.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,130.0,crash,0.0,5.0,0.0
2023,17,IRP,33.0,31.0,12.0,Spencer Boyd,Freedom Warranty (Randy Young),Chevrolet,128.0,crash,0.0,4.0,0.0
2023,17,IRP,34.0,35.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,127.0,electrical,0.0,3.0,0.0
2023,17,IRP,35.0,16.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,79.0,suspension,0.0,2.0,0.0
2023,17,IRP,36.0,27.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,14.0,crash,0.0,1.0,0.0
2023,18,Milwaukee,1.0,1.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,175.0,running,95.0,60.0,7.0
2023,18,Milwaukee,2.0,3.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,175.0,running,40.0,47.0,0.0
2023,18,Milwaukee,3.0,6.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,175.0,running,5.0,48.0,0.0
2023,18,Milwaukee,4.0,8.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,175.0,running,35.0,49.0,0.0
2023,18,Milwaukee,5.0,22.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,175.0,running,0.0,35.0,0.0
2023,18,Milwaukee,6.0,7.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,175.0,running,0.0,33.0,0.0
2023,18,Milwaukee,7.0,13.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,175.0,running,0.0,-41.0,-5.0
2023,18,Milwaukee,8.0,25.0,7.0,Derek Kraus,gener8tor Skills Accelerator (Spire Motorsports),Chevrolet,175.0,running,0.0,0.0,0.0
2023,18,Milwaukee,9.0,9.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,175.0,running,0.0,28.0,0.0
2023,18,Milwaukee,10.0,14.0,41.0,Bayley Currey,GlobalTranz (Al Niece),Chevrolet,175.0,running,0.0,27.0,0.0
2023,18,Milwaukee,11.0,11.0,15.0,Tanner Gray,Serial 1 Premium E-Bikes (David Gilliland),Toyota,175.0,running,0.0,28.0,0.0
2023,18,Milwaukee,12.0,18.0,38.0,Zane Smith,Birch Gold Group (Bob Jenkins),Ford,175.0,running,0.0,26.0,0.0
2023,18,Milwaukee,13.0,4.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,175.0,running,0.0,32.0,0.0
2023,18,Milwaukee,14.0,15.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,175.0,running,0.0,23.0,0.0
2023,18,Milwaukee,15.0,19.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,175.0,running,0.0,22.0,0.0
2023,18,Milwaukee,16.0,10.0,99.0,Ben Rhodes,Farm Paint/1848 Coffee (Duke Thorson),Ford,175.0,running,0.0,22.0,0.0
2023,18,Milwaukee,17.0,24.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,175.0,running,0.0,20.0,0.0
2023,18,Milwaukee,18.0,28.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,175.0,running,0.0,19.0,0.0
2023,18,Milwaukee,19.0,29.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,175.0,running,0.0,18.0,0.0
2023,18,Milwaukee,20.0,16.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,175.0,running,0.0,17.0,0.0
2023,18,Milwaukee,21.0,20.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,175.0,running,0.0,16.0,0.0
2023,18,Milwaukee,22.0,17.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,175.0,running,0.0,15.0,0.0
2023,18,Milwaukee,23.0,27.0,61.0,Sean Hingorani,Fidelity Capital (Shigeaki Hattori),Toyota,175.0,running,0.0,14.0,0.0
2023,18,Milwaukee,24.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,175.0,running,0.0,27.0,0.0
2023,18,Milwaukee,25.0,26.0,51.0,Matt Mills,J.F. Electric (Kyle Busch),Chevrolet,175.0,running,0.0,12.0,0.0
2023,18,Milwaukee,26.0,12.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,175.0,running,0.0,21.0,0.0
2023,18,Milwaukee,27.0,23.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,173.0,running,0.0,10.0,0.0
2023,18,Milwaukee,28.0,5.0,43.0,Daniel Dye,Hamlin & Associates (Maury Gallagher),Chevrolet,173.0,running,0.0,9.0,0.0
2023,18,Milwaukee,29.0,32.0,56.0,Tyler Hill,MF1 Fantasy Racing (Timmy Hill),Toyota,173.0,running,0.0,8.0,0.0
2023,18,Milwaukee,30.0,21.0,52.0,Stewart Friesen,Ferris Commercial Mowers (Chris Larsen),Toyota,172.0,running,0.0,7.0,0.0
2023,18,Milwaukee,31.0,33.0,33.0,Derek Lemke,Super Cubes LLC (Josh Reaume),Ford,172.0,running,0.0,6.0,0.0
2023,18,Milwaukee,32.0,30.0,12.0,Spencer Boyd,Cronauer Law (Randy Young),Chevrolet,172.0,running,0.0,5.0,0.0
2023,18,Milwaukee,33.0,35.0,22.0,Josh Reaume,JAG Metals LLC. (Kevin Cywinski),Ford,171.0,running,0.0,4.0,0.0
2023,18,Milwaukee,34.0,36.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,63.0,crash,0.0,3.0,0.0
2023,18,Milwaukee,35.0,34.0,30.0,Brad Perez,Bread Rocket (Steven Lane),Toyota,62.0,crash,0.0,0.0,0.0
2023,18,Milwaukee,36.0,31.0,2.0,Josh Bilicki,Insurance King (Randy Young),Chevrolet,9.0,crash,0.0,0.0,0.0
2023,19,Kansas,1.0,8.0,19.0,Christian Eckes,PEAK / NAPA Nightvision (Bill McAnally),Chevrolet,134.0,running,2.0,51.0,5.0
2023,19,Kansas,2.0,16.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,134.0,running,0.0,36.0,0.0
2023,19,Kansas,3.0,11.0,25.0,Matt DiBenedetto,Rackley Roofing/WAR Shocks (Rackley W.A.R.),Chevrolet,134.0,running,2.0,36.0,0.0
2023,19,Kansas,4.0,15.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,134.0,running,40.0,48.0,0.0
2023,19,Kansas,5.0,14.0,38.0,Zane Smith,RTA rtatel.com (Bob Jenkins),Ford,134.0,running,1.0,44.0,0.0
2023,19,Kansas,6.0,17.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,134.0,running,32.0,43.0,1.0
2023,19,Kansas,7.0,20.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,running,0.0,30.0,0.0
2023,19,Kansas,8.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,134.0,running,43.0,48.0,1.0
2023,19,Kansas,9.0,21.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,134.0,running,0.0,28.0,0.0
2023,19,Kansas,10.0,10.0,61.0,Jake Drew,Cyclum Truck Stops (Shigeaki Hattori),Toyota,134.0,running,0.0,31.0,0.0
2023,19,Kansas,11.0,5.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,134.0,running,0.0,26.0,0.0
2023,19,Kansas,12.0,19.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,134.0,running,0.0,28.0,0.0
2023,19,Kansas,13.0,9.0,1.0,Jesse Love,HomeSmiles (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2023,19,Kansas,14.0,1.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,133.0,running,0.0,32.0,0.0
2023,19,Kansas,15.0,13.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,133.0,running,0.0,22.0,0.0
2023,19,Kansas,16.0,4.0,51.0,Jack Wood,High Fives Foundation (Kyle Busch),Chevrolet,133.0,running,2.0,21.0,0.0
2023,19,Kansas,17.0,12.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,133.0,running,4.0,29.0,0.0
2023,19,Kansas,18.0,3.0,98.0,Ty Majeski,BommaritoAutoGroup/CurbRecords (Mike Curb),Ford,133.0,running,0.0,20.0,0.0
2023,19,Kansas,19.0,32.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,133.0,running,0.0,18.0,0.0
2023,19,Kansas,20.0,24.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,133.0,running,2.0,17.0,0.0
2023,19,Kansas,21.0,22.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,132.0,running,0.0,16.0,0.0
2023,19,Kansas,22.0,34.0,45.0,Lawless Alan,Niece Products of Kansas (Al Niece),Chevrolet,132.0,running,0.0,15.0,0.0
2023,19,Kansas,23.0,23.0,43.0,Daniel Dye,Race to stop Suicide (Maury Gallagher),Chevrolet,132.0,running,0.0,14.0,0.0
2023,19,Kansas,24.0,33.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,132.0,running,0.0,13.0,0.0
2023,19,Kansas,25.0,6.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,132.0,running,2.0,24.0,0.0
2023,19,Kansas,26.0,18.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,131.0,running,4.0,11.0,0.0
2023,19,Kansas,27.0,25.0,2.0,Kaden Honeycutt,Randco Industries (Randy Young),Chevrolet,131.0,running,0.0,10.0,0.0
2023,19,Kansas,28.0,36.0,33.0,Chase Janes,ButlerBuilt (Josh Reaume),Ford,131.0,running,0.0,9.0,0.0
2023,19,Kansas,29.0,29.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,130.0,running,0.0,8.0,0.0
2023,19,Kansas,30.0,7.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,130.0,running,0.0,7.0,0.0
2023,19,Kansas,31.0,27.0,12.0,Spencer Boyd,Workman / Campcowboy.org (Randy Young),Chevrolet,129.0,running,0.0,6.0,0.0
2023,19,Kansas,32.0,28.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,129.0,running,0.0,5.0,0.0
2023,19,Kansas,33.0,31.0,88.0,Matt Crafton,Flex Seal/Menards (Duke Thorson),Ford,125.0,running,0.0,4.0,0.0
2023,19,Kansas,34.0,30.0,10.0,Jennifer Jo Cobb,Jennifer Jo Cobb,Chevrolet,125.0,running,0.0,3.0,0.0
2023,19,Kansas,35.0,26.0,22.0,Mason Maggio,Professional Ag Services (Kevin Cywinski),Ford,117.0,crash,0.0,2.0,0.0
2023,19,Kansas,36.0,35.0,4.0,Spencer Davis,Carquest (Roper Racing),Ford,1.0,suspension,0.0,1.0,0.0
2023,20,Bristol,1.0,11.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,200.0,running,6.0,50.0,5.0
2023,20,Bristol,2.0,1.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,200.0,running,150.0,55.0,2.0
2023,20,Bristol,3.0,13.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,200.0,running,0.0,40.0,0.0
2023,20,Bristol,4.0,2.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,200.0,running,0.0,46.0,0.0
2023,20,Bristol,5.0,8.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,200.0,running,0.0,41.0,0.0
2023,20,Bristol,6.0,5.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,200.0,running,0.0,38.0,0.0
2023,20,Bristol,7.0,18.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,200.0,running,0.0,32.0,0.0
2023,20,Bristol,8.0,3.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,200.0,running,1.0,36.0,0.0
2023,20,Bristol,9.0,35.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,200.0,running,0.0,36.0,0.0
2023,20,Bristol,10.0,12.0,25.0,Matt DiBenedetto,Rackley Roofing/WAR Shocks (Rackley W.A.R.),Chevrolet,200.0,running,0.0,27.0,0.0
2023,20,Bristol,11.0,30.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,200.0,running,0.0,26.0,0.0
2023,20,Bristol,12.0,27.0,7.0,Carson Kvapil,HendrickCars.com (Spire Motorsports),Chevrolet,200.0,running,0.0,0.0,0.0
2023,20,Bristol,13.0,36.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,200.0,running,0.0,24.0,0.0
2023,20,Bristol,14.0,24.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,200.0,running,0.0,23.0,0.0
2023,20,Bristol,15.0,20.0,66.0,Conner Jones,Americas Quarter Horse Congress/TSPORT (Duke Thorson),Ford,200.0,running,0.0,22.0,0.0
2023,20,Bristol,16.0,21.0,88.0,Matt Crafton,Black Label Bacon/Menards (Duke Thorson),Ford,200.0,running,0.0,21.0,0.0
2023,20,Bristol,17.0,19.0,13.0,Hailie Deegan,America's Navy (Duke Thorson),Ford,200.0,running,0.0,20.0,0.0
2023,20,Bristol,18.0,28.0,75.0,Parker Kligerman,Jack Kite Company (Charlie Henderson),Chevrolet,200.0,running,0.0,0.0,0.0
2023,20,Bristol,19.0,4.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,200.0,running,0.0,26.0,0.0
2023,20,Bristol,20.0,15.0,61.0,Jake Drew,Cyclum Truck Stops (Shigeaki Hattori),Toyota,200.0,running,0.0,17.0,0.0
2023,20,Bristol,21.0,16.0,43.0,Daniel Dye,Champion Container (Maury Gallagher),Chevrolet,199.0,running,0.0,16.0,0.0
2023,20,Bristol,22.0,23.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,199.0,running,0.0,15.0,0.0
2023,20,Bristol,23.0,25.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,199.0,running,0.0,14.0,0.0
2023,20,Bristol,24.0,10.0,38.0,Zane Smith,Speedco / Delo (Bob Jenkins),Ford,199.0,running,43.0,28.0,0.0
2023,20,Bristol,25.0,17.0,2.0,Kaden Honeycutt,Randco Industries (Randy Young),Chevrolet,199.0,running,0.0,12.0,0.0
2023,20,Bristol,26.0,26.0,56.0,Timmy Hill,Southern Freight Services (Timmy Hill),Toyota,199.0,running,0.0,11.0,0.0
2023,20,Bristol,27.0,29.0,32.0,Bret Holmes,David's Electric (Stacy Holmes),Chevrolet,199.0,running,0.0,10.0,0.0
2023,20,Bristol,28.0,22.0,45.0,Lawless Alan,AUTOChargit (Al Niece),Chevrolet,199.0,running,0.0,9.0,0.0
2023,20,Bristol,29.0,6.0,15.0,Tanner Gray,ShopTRICON.com (David Gilliland),Toyota,198.0,running,0.0,10.0,0.0
2023,20,Bristol,30.0,9.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,197.0,running,0.0,7.0,0.0
2023,20,Bristol,31.0,31.0,12.0,Spencer Boyd,Twang (Randy Young),Chevrolet,196.0,running,0.0,6.0,0.0
2023,20,Bristol,32.0,34.0,22.0,Stephen Mallozzi,Outback Steak House (Kevin Cywinski),Ford,192.0,running,0.0,5.0,0.0
2023,20,Bristol,33.0,33.0,33.0,Memphis Villarreal,Laredo Trailer Supply (Josh Reaume),Ford,191.0,running,0.0,4.0,0.0
2023,20,Bristol,34.0,32.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,140.0,brakes,0.0,3.0,0.0
2023,20,Bristol,35.0,14.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,14.0,crash,0.0,2.0,0.0
2023,20,Bristol,36.0,7.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,13.0,crash,0.0,1.0,0.0
2023,21,Talladega,1.0,31.0,34.0,Brett Moffitt,Fr8Auctions (Bob Jenkins),Ford,99.0,running,22.0,0.0,0.0
2023,21,Talladega,2.0,8.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,99.0,running,0.0,41.0,0.0
2023,21,Talladega,3.0,4.0,5.0,Dean Thompson,CST Industrial (David Gilliland),Toyota,99.0,running,0.0,37.0,0.0
2023,21,Talladega,4.0,28.0,25.0,Chandler Smith,Rackley Roofing (Rackley W.A.R.),Chevrolet,99.0,running,0.0,0.0,0.0
2023,21,Talladega,5.0,9.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,99.0,running,0.0,41.0,0.0
2023,21,Talladega,6.0,29.0,43.0,Daniel Dye,RaceToStopSuicide.com (Maury Gallagher),Chevrolet,99.0,running,0.0,31.0,0.0
2023,21,Talladega,7.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,99.0,running,25.0,49.0,1.0
2023,21,Talladega,8.0,23.0,13.0,Hailie Deegan,Odyssey Battery (Duke Thorson),Ford,99.0,running,0.0,29.0,0.0
2023,21,Talladega,9.0,13.0,75.0,Parker Kligerman,Tide (Charlie Henderson),Chevrolet,99.0,running,10.0,0.0,0.0
2023,21,Talladega,10.0,21.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,99.0,running,0.0,27.0,0.0
2023,21,Talladega,11.0,7.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,99.0,running,5.0,43.0,0.0
2023,21,Talladega,12.0,14.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,99.0,running,0.0,25.0,0.0
2023,21,Talladega,13.0,25.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,99.0,running,0.0,24.0,0.0
2023,21,Talladega,14.0,6.0,51.0,Jack Wood,TRUETIMBER (Kyle Busch),Chevrolet,99.0,running,0.0,23.0,0.0
2023,21,Talladega,15.0,32.0,2.0,Garrett Smithley,Trophy Tractor / Celsius (Randy Young),Chevrolet,99.0,running,0.0,0.0,0.0
2023,21,Talladega,16.0,15.0,32.0,Bret Holmes,First Bank of Alabama (Stacy Holmes),Chevrolet,99.0,running,3.0,30.0,0.0
2023,21,Talladega,17.0,33.0,30.0,Ryan Vargas,Critical Path Security (Steven Lane),Toyota,99.0,running,0.0,20.0,0.0
2023,21,Talladega,18.0,24.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,99.0,running,1.0,23.0,0.0
2023,21,Talladega,19.0,16.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,99.0,running,8.0,18.0,0.0
2023,21,Talladega,20.0,10.0,61.0,Jake Drew,Toyota Tsusho (Shigeaki Hattori),Toyota,98.0,running,0.0,17.0,0.0
2023,21,Talladega,21.0,5.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,93.0,crash,0.0,30.0,0.0
2023,21,Talladega,22.0,35.0,4.0,Cory Roper,Fly Alliance/CarQuest (Roper Racing),Ford,93.0,dvp,0.0,15.0,0.0
2023,21,Talladega,23.0,17.0,9.0,Colby Howard,TITAN CONSTRUCTION (Codie Rohrbaugh),Chevrolet,92.0,crash,0.0,19.0,0.0
2023,21,Talladega,24.0,12.0,88.0,Matt Crafton,Jack Links/Menards (Duke Thorson),Ford,91.0,crash,1.0,13.0,0.0
2023,21,Talladega,25.0,19.0,15.0,Tanner Gray,SportClips (David Gilliland),Toyota,91.0,crash,12.0,20.0,0.0
2023,21,Talladega,26.0,26.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,91.0,crash,0.0,11.0,0.0
2023,21,Talladega,27.0,36.0,22.0,Jason White,powder ventures excavations (Kevin Cywinski),Ford,88.0,running,0.0,10.0,0.0
2023,21,Talladega,28.0,1.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,84.0,crash,11.0,9.0,0.0
2023,21,Talladega,29.0,3.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,79.0,running,0.0,8.0,0.0
2023,21,Talladega,30.0,34.0,56.0,Tyler Hill,Buffalo Wild Wings/UNITS (Timmy Hill),Toyota,59.0,crash,0.0,7.0,0.0
2023,21,Talladega,31.0,27.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,58.0,crash,1.0,6.0,0.0
2023,21,Talladega,32.0,18.0,38.0,Zane Smith,Speedco / Peak (Bob Jenkins),Ford,55.0,running,0.0,5.0,0.0
2023,21,Talladega,33.0,22.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,50.0,crash,0.0,4.0,0.0
2023,21,Talladega,34.0,20.0,52.0,Stewart Friesen,Gearwrench (Chris Larsen),Toyota,38.0,crash,0.0,3.0,0.0
2023,21,Talladega,35.0,11.0,1.0,David Gilliland,Serial 1 Premium E-Bikes (David Gilliland),Toyota,38.0,crash,0.0,4.0,0.0
2023,21,Talladega,36.0,30.0,28.0,Bryan Dauzat,FDNY Racing (Jim Rosenblum),Chevrolet,5.0,handling,0.0,1.0,0.0
2023,22,Homestead,1.0,2.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,134.0,running,11.0,51.0,5.0
2023,22,Homestead,2.0,21.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,134.0,running,22.0,37.0,0.0
2023,22,Homestead,3.0,8.0,11.0,Corey Heim,Chateau Elan/Explore Braselton (David Gilliland),Toyota,134.0,running,57.0,54.0,2.0
2023,22,Homestead,4.0,3.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,134.0,running,0.0,40.0,0.0
2023,22,Homestead,5.0,17.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,134.0,running,0.0,41.0,0.0
2023,22,Homestead,6.0,9.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,running,0.0,44.0,0.0
2023,22,Homestead,7.0,22.0,88.0,Matt Crafton,Chi Chis/ Menards (Duke Thorson),Ford,134.0,running,0.0,38.0,0.0
2023,22,Homestead,8.0,13.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,134.0,running,0.0,30.0,0.0
2023,22,Homestead,9.0,4.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,134.0,running,1.0,43.0,0.0
2023,22,Homestead,10.0,14.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,134.0,running,0.0,33.0,0.0
2023,22,Homestead,11.0,6.0,15.0,Tanner Gray,Waterfront Properties (David Gilliland),Toyota,134.0,running,4.0,26.0,0.0
2023,22,Homestead,12.0,11.0,51.0,Jack Wood,High Fives Foundation (Kyle Busch),Chevrolet,134.0,running,0.0,25.0,0.0
2023,22,Homestead,13.0,12.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2023,22,Homestead,14.0,32.0,25.0,Trevor Bayne,Rackley Roofing (Rackley W.A.R.),Chevrolet,134.0,running,0.0,0.0,0.0
2023,22,Homestead,15.0,15.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,133.0,running,0.0,22.0,0.0
2023,22,Homestead,16.0,5.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,133.0,running,0.0,21.0,0.0
2023,22,Homestead,17.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,133.0,running,5.0,32.0,0.0
2023,22,Homestead,18.0,27.0,7.0,Marco Andretti,kin.com (Spire Motorsports),Chevrolet,133.0,running,0.0,19.0,0.0
2023,22,Homestead,19.0,23.0,45.0,Lawless Alan,AUTODockit (Al Niece),Chevrolet,133.0,running,0.0,18.0,0.0
