season,driver,total_races,wins,win_pct,avg_start,best_start,worst_start,avg_finish,best_finish,worst_finish,avg_laps_led,total_laps_led,most_laps_led,avg_points,avg_playoff_pts,total_money,avg_money,max_race_money,min_race_money
2013,Andrew Ranger,3,0,0.0,19.33,16,21,23.67,16,29,0.0,0,0,9.0,,37235,12412,13650,11300
2013,Ryan Preece,1,0,0.0,27.0,27,27,24.0,24,24,0.0,0,0,20.0,,11435,11435,11435,11435
2013,Jeffrey Earnhardt,17,0,0.0,30.41,18,38,24.24,16,33,0.18,3,1,19.94,,386200,22718,55088,16675
2013,Landon Cassill,23,0,0.0,26.52,19,39,24.87,17,39,0.13,3,1,15.61,,450235,19575,27953,11075
2013,Ron Fellows,1,0,0.0,11.0,11,11,25.0,25,25,0.0,0,0,0.0,,19295,19295,19295,19295
2013,T.J. Duke,1,0,0.0,38.0,38,38,25.0,25,25,0.0,0,0,19.0,,20391,20391,20391,20391
2013,Steve Wallace,1,0,0.0,40.0,40,40,25.0,25,25,0.0,0,0,19.0,,12225,12225,12225,12225
2013,Reed Sorenson,28,0,0.0,26.11,9,39,25.32,10,39,0.04,1,1,18.71,,602569,21520,53988,9415
2013,Mike Wallace,33,0,0.0,29.48,19,38,25.61,7,40,0.06,2,1,18.45,,709534,21501,53338,15941
2013,Joe Nemechek,28,0,0.0,26.07,16,36,25.71,14,37,0.11,3,3,18.32,,617374,22049,55188,16641
2013,Kenny Habul,3,0,0.0,29.67,28,32,26.0,18,34,0.0,0,0,18.0,,42646,14215,17036,12785
2013,John Wes Townley,2,0,0.0,30.0,26,34,26.0,17,35,0.0,0,0,0.0,,31569,15785,20200,11369
2013,Jennifer Jo Cobb,1,0,0.0,39.0,39,39,26.0,26,26,0.0,0,0,0.0,,22795,22795,22795,22795
2013,Eric McClure,27,0,0.0,30.04,20,39,26.19,8,40,0.04,1,1,17.85,,594290,22011,60638,16185
2013,Donnie Neuenberger,2,0,0.0,36.0,36,36,26.5,19,34,0.0,0,0,17.5,,37256,18628,19406,17850
2013,Bryan Silas,6,0,0.0,33.17,28,39,26.5,22,36,0.0,0,0,0.0,,117376,19563,23150,16520
2013,"Scott Lagasse, Jr.",3,0,0.0,30.33,24,40,26.67,20,39,0.0,0,0,17.33,,80090,26697,40960,14450
2013,Stanton Barrett,3,0,0.0,29.33,25,38,27.0,19,35,0.0,0,0,17.0,,48548,16183,18750,12468
2013,Kyle Fowler,7,0,0.0,28.86,23,33,27.0,20,34,0.0,0,0,17.0,,145223,20746,28753,16950
2013,Scott Riggs,3,0,0.0,29.33,25,34,27.33,20,39,0.0,0,0,0.0,,60256,20085,27341,14115
2013,Kyle Kelley,3,0,0.0,25.33,22,27,27.33,19,32,0.0,0,0,16.67,,54676,18225,18550,17931
2013,Jamie Dick,17,0,0.0,28.12,17,36,27.71,12,35,0.0,0,0,16.29,,329127,19360,47345,10088
2013,John Young,1,0,0.0,34.0,34,34,28.0,28,28,0.0,0,0,16.0,,12320,12320,12320,12320
2013,Kevin O'Connell,2,0,0.0,36.5,36,37,28.0,22,34,0.0,0,0,16.0,,31085,15543,18585,12500
2013,"Robert Richardson, Jr.",14,0,0.0,35.21,28,39,28.14,9,40,0.0,0,0,13.36,,337682,24120,59388,16330
2013,Harrison Rhodes,7,0,0.0,35.0,31,39,28.29,23,32,0.0,0,0,11.14,,130256,18608,20600,16725
2013,Hal Martin,12,0,0.0,29.0,14,36,28.58,23,38,0.08,1,1,15.5,,278944,23245,53913,15040
2013,Dexter Stacey,17,0,0.0,34.0,26,40,28.59,21,39,0.0,0,0,15.12,,293247,17250,24000,11425
2013,Jason White,9,0,0.0,33.56,28,37,28.67,8,39,0.0,0,0,15.33,,225114,25013,54388,16435
2013,Alex Kennedy,1,0,0.0,22.0,22,22,29.0,29,29,0.0,0,0,0.0,,18685,18685,18685,18685
2013,Mike Harmon,7,0,0.0,34.14,27,40,29.0,17,37,0.14,1,1,15.14,,174885,24984,55413,9715
2013,Richard Harriman,1,0,0.0,39.0,39,39,29.0,29,29,0.0,0,0,15.0,,19825,19825,19825,19825
2013,Daryl Harr,6,0,0.0,33.33,25,39,29.17,24,34,0.0,0,0,14.83,,120466,20078,22525,16740
2013,Kevin Lepage,10,0,0.0,34.5,28,40,29.2,19,36,0.0,0,0,14.8,,184136,18414,23415,11229
2013,Juan Carlos Blum,10,0,0.0,36.8,30,39,30.0,26,37,0.0,0,0,14.0,,226538,22654,42120,17645
2013,Anthony Gandon,2,0,0.0,36.5,34,39,30.0,28,32,0.0,0,0,14.0,,29645,14823,18720,10925
2013,Travis Sauter,1,0,0.0,36.0,36,36,30.0,30,30,0.0,0,0,14.0,,20000,20000,20000,20000
2013,Bobby Gerhart,2,0,0.0,24.0,22,26,30.0,29,31,0.0,0,0,14.0,,31625,15813,16125,15500
2013,Tim Andrews,1,0,0.0,40.0,40,40,30.0,30,30,0.0,0,0,14.0,,22475,22475,22475,22475
2013,Derek White,2,0,0.0,36.5,35,38,30.5,25,36,0.0,0,0,13.5,,35286,17643,18031,17255
2013,Michael McDowell,7,0,0.0,21.71,1,40,30.57,2,40,1.14,8,8,0.0,,142430,20347,47450,11405
2013,Maryeve Dufault,1,0,0.0,36.0,36,36,31.0,31,31,0.0,0,0,13.0,,22150,22150,22150,22150
2013,Kelly Admiraal,1,0,0.0,35.0,35,35,31.0,31,31,0.0,0,0,13.0,,22600,22600,22600,22600
2013,Danny Efland,6,0,0.0,36.0,32,38,31.17,25,39,0.17,1,1,13.0,,127601,21267,54713,10413
2013,Brad Teague,3,0,0.0,38.67,38,39,31.33,29,33,0.0,0,0,12.67,,63396,21132,26141,13245
2013,Tony Raines,6,0,0.0,37.67,33,40,31.5,29,38,0.17,1,1,12.67,,99807,16635,19710,11216
2013,Blake Koch,28,0,0.0,30.64,2,40,31.57,11,40,0.04,1,1,12.46,,497047,17752,42059,9336
2013,Ken Butler III,8,0,0.0,34.38,29,39,31.63,24,39,0.0,0,0,12.38,,150229,18779,26778,12186
2013,Joey Gase,20,0,0.0,33.75,26,38,31.9,26,40,0.0,0,0,12.1,,324812,16241,22300,10830
2013,Tanner Berryhill,6,0,0.0,28.67,18,40,32.83,28,40,0.0,0,0,8.67,,83030,13838,20650,10290
2013,Tim Schendel,1,0,0.0,40.0,40,40,33.0,33,33,0.0,0,0,11.0,,13335,13335,13335,13335
2013,Ricky Ehrgott,1,0,0.0,35.0,35,35,33.0,33,33,0.0,0,0,0.0,,13960,13960,13960,13960
2013,Carl Long,12,0,0.0,34.33,24,40,33.75,28,38,0.0,0,0,10.25,,198687,16557,22755,9865
2013,Corey LaJoie,1,0,0.0,20.0,20,20,34.0,34,34,0.0,0,0,10.0,,15395,15395,15395,15395
2013,Josh Wise,22,0,0.0,30.45,22,40,34.14,18,40,0.0,0,0,9.86,,338438,15384,26716,9545
2013,Brett Butler,3,0,0.0,27.67,25,32,34.33,33,36,0.0,0,0,9.67,,57494,19165,21814,16345
2013,Ryan Ellis,6,0,0.0,34.0,29,38,34.5,31,38,0.0,0,0,9.5,,100153,16692,20150,11616
2013,T.J. Bell,11,0,0.0,34.18,27,37,34.73,28,38,0.0,0,0,8.64,,168142,15286,21925,9836
2013,Morgan Shepherd,8,0,0.0,36.75,31,40,34.88,27,40,0.0,0,0,8.0,,106439,13305,19816,9750
2013,Paulie Harraka,1,0,0.0,28.0,28,28,35.0,35,35,0.0,0,0,9.0,,21880,21880,21880,21880
2013,Jeff Green,32,0,0.0,27.66,13,40,35.44,16,40,0.0,0,0,8.56,,488795,15275,40910,9190
2013,Matt DiBenedetto,6,0,0.0,34.33,28,40,36.83,33,39,0.0,0,0,5.17,,79965,13328,16595,9895
2013,Alx Danielsson,1,0,0.0,31.0,31,31,37.0,37,37,0.0,0,0,7.0,,11635,11635,11635,11635
2013,Derrike Cope,2,0,0.0,38.0,37,39,37.0,35,39,0.0,0,0,7.0,,32805,16403,22455,10350
2013,Danica Patrick,2,0,0.0,8.0,4,12,37.5,36,39,2.5,5,5,0.0,,56960,28480,42185,14775
2013,David Green,1,0,0.0,40.0,40,40,38.0,38,38,0.0,0,0,6.0,,18461,18461,18461,18461
2013,J.J. Yeley,15,0,0.0,32.07,21,40,38.07,36,40,0.0,0,0,0.0,,201344,13423,18545,10190
2013,Chase Miller,9,0,0.0,32.56,23,39,38.67,37,39,0.0,0,0,5.33,,113856,12651,16830,9661
2013,Jason Bowles,2,0,0.0,31.0,29,33,39.0,39,39,0.0,0,0,2.5,,23490,11745,11745,11745
2014,Marcos Ambrose,1,1,1.0,4.0,4,4,1.0,1,1,48.0,48,48,0.0,,53875,53875,53875,53875
2014,Brad Keselowski,11,5,0.45455,3.64,1,17,2.36,1,8,61.0,671,152,0.0,,627430,57039,92995,23225
2014,Kyle Busch,26,7,0.26923,6.0,1,39,2.81,1,17,68.04,1769,250,0.0,,1202540,46252,75075,17225
2014,Kevin Harvick,15,4,0.26667,7.0,1,15,3.33,1,8,41.07,616,202,0.0,,620495,41366,79350,13510
2014,Alex Tagliani,2,0,0.0,1.5,1,2,3.5,2,5,9.5,19,19,41.0,,72350,36175,47525,24825
2014,Joey Logano,10,0,0.0,5.4,1,15,4.8,2,16,37.8,378,96,0.0,,301680,30168,56600,13275
2014,Michael McDowell,3,0,0.0,5.33,3,8,5.67,2,8,1.33,4,3,0.0,,112310,37437,62500,21875
2014,"Dale Earnhardt, Jr.",4,0,0.0,8.5,3,16,5.75,3,11,10.75,43,28,0.0,,136145,34036,52195,21050
2014,Ryan Blaney,14,1,0.07143,5.57,1,19,5.79,1,21,14.79,207,80,0.0,,498603,35615,64200,21875
2014,Austin Dillon,1,0,0.0,3.0,3,3,7.0,7,7,0.0,0,0,0.0,,21510,21510,21510,21510
2014,Andy Lally,1,0,0.0,10.0,10,10,7.0,7,7,0.0,0,0,37.0,,21550,21550,21550,21550
2014,Erik Jones,3,0,0.0,4.33,3,6,7.0,6,8,0.67,2,2,0.0,,84155,28052,29175,26395
2014,Matt Kenseth,19,1,0.05263,5.32,2,13,7.42,1,36,20.0,380,178,0.0,,529790,27884,77375,10555
2014,Chase Elliott,33,3,0.09091,8.3,1,37,8.03,1,37,11.82,390,85,36.76,,1103319,33434,93675,16600
2014,Paul Menard,8,1,0.125,9.38,3,31,8.25,1,19,3.13,25,18,0.0,,201575,25197,44400,11875
2014,Kyle Larson,28,2,0.07143,9.61,1,38,8.39,1,30,12.71,356,111,0.0,,867408,30979,66800,12750
2014,Regan Smith,33,1,0.0303,10.64,3,32,8.91,1,28,4.03,133,47,35.48,,1018543,30865,122152,19206
2014,Kasey Kahne,3,1,0.33333,16.33,5,31,9.0,1,22,1.33,4,3,0.0,,127920,42640,81500,17520
2014,Brian Scott,33,0,0.0,6.45,1,20,9.33,2,33,3.94,130,45,34.97,,918532,27834,56376,18625
2014,Elliott Sadler,33,1,0.0303,9.09,1,18,9.42,1,29,4.48,148,40,34.97,,922273,27948,70051,19225
2014,Ty Dillon,33,1,0.0303,9.45,1,38,9.55,1,30,6.21,205,155,34.79,,944582,28624,68050,16745
2014,Justin Boston,2,0,0.0,11.5,11,12,10.5,9,12,0.0,0,0,0.0,,42290,21145,21550,20740
2014,Trevor Bayne,33,0,0.0,11.61,1,31,11.3,2,36,2.42,80,31,32.91,,956302,28979,87066,17650
2014,Matt Crafton,1,0,0.0,11.0,11,11,12.0,12,12,0.0,0,0,0.0,,26300,26300,26300,26300
2014,Chris Buescher,32,1,0.03125,11.47,3,39,12.59,1,34,1.72,55,25,31.69,,833466,26046,61425,17350
2014,David Ragan,6,0,0.0,17.5,10,31,13.0,4,23,0.0,0,0,0.0,,118650,19775,26025,15520
2014,Aric Almirola,2,0,0.0,13.0,10,16,13.5,13,14,0.0,0,0,0.0,,34005,17003,19365,14640
2014,Justin Marks,2,0,0.0,7.0,6,8,15.0,6,24,0.0,0,0,29.0,,42385,21193,23775,18610
2014,Jeb Burton,1,0,0.0,12.0,12,12,15.0,15,15,0.0,0,0,0.0,,19680,19680,19680,19680
2014,"Sam Hornish, Jr.",8,1,0.125,4.5,1,13,15.0,1,36,34.0,272,167,30.25,,278430,34804,80700,18345
2014,Brendan Gaughan,33,2,0.06061,12.39,3,27,15.52,1,34,1.64,54,22,28.91,,858927,26028,72735,17501
2014,Alex Bowman,3,0,0.0,10.67,5,20,16.0,12,19,0.0,0,0,0.0,,52325,17442,24535,13600
2014,Daniel Suarez,2,0,0.0,15.0,12,18,17.0,15,19,0.0,0,0,27.0,,40530,20265,20850,19680
2014,Ryan Reed,33,0,0.0,16.3,4,39,17.09,4,31,0.88,29,29,26.94,,769827,23328,56251,17625
2014,Joe Nemechek,6,0,0.0,30.83,23,40,17.33,6,27,0.0,0,0,0.0,,162556,27093,58026,14395
2014,Chase Pistone,3,0,0.0,13.67,12,17,17.33,14,20,0.0,0,0,0.0,,63110,21037,22700,18860
2014,Ross Chastain,7,0,0.0,21.57,15,33,17.57,10,29,0.0,0,0,0.0,,129600,18514,24565,11300
2014,Dylan Kwasniewski,33,0,0.0,12.42,1,28,17.73,8,35,0.0,0,0,26.27,,771362,23375,65601,17375
2014,James Buescher,33,0,0.0,16.7,8,28,17.79,9,31,0.18,6,3,26.3,,755112,22882,56826,16390
2014,Tim Cowen,1,0,0.0,30.0,30,30,18.0,18,18,0.0,0,0,26.0,,13350,13350,13350,13350
2014,Austin Theriault,3,0,0.0,16.67,15,18,18.0,15,21,0.0,0,0,26.0,,58945,19648,22825,17725
2014,Josh Berry,2,0,0.0,11.0,10,12,18.5,12,25,0.0,0,0,25.5,,47325,23663,23750,23575
2014,Paulie Harraka,1,0,0.0,22.0,22,22,19.0,19,19,0.0,0,0,25.0,,20190,20190,20190,20190
2014,Kenny Wallace,1,0,0.0,19.0,19,19,19.0,19,19,0.0,0,0,25.0,,15325,15325,15325,15325
2014,Danica Patrick,1,0,0.0,3.0,3,3,19.0,19,19,0.0,0,0,0.0,,50070,50070,50070,50070
2014,Bubba Wallace,2,0,0.0,6.0,3,9,19.0,7,31,0.0,0,0,0.0,,51405,25703,28810,22595
2014,Cale Conley,11,0,0.0,13.0,4,21,19.36,6,33,0.0,0,0,0.0,,218110,19828,26725,10240
2014,Johnny Sauter,3,0,0.0,17.67,9,24,19.67,15,28,0.0,0,0,0.0,,86215,28738,48765,13000
2014,Landon Cassill,33,0,0.0,20.33,9,34,19.76,8,35,0.0,0,0,24.24,,738350,22374,55876,16995
2014,Ryan Sieg,33,0,0.0,21.64,14,34,20.0,3,37,0.06,2,2,20.67,,768502,23288,60851,16500
2014,Kevin O'Connell,2,0,0.0,30.0,26,34,20.0,3,37,0.0,0,0,24.0,,46426,23213,30175,16251
2014,Ryan Gifford,1,0,0.0,23.0,23,23,20.0,20,20,0.0,0,0,24.0,,15800,15800,15800,15800
2014,Dakoda Armstrong,33,0,0.0,20.39,1,30,20.18,7,33,0.06,2,1,23.88,,749594,22715,55571,16565
2014,Mike Bliss,33,0,0.0,19.27,10,29,20.42,10,38,0.03,1,1,23.61,,726388,22012,56701,15825
2014,Ryan Preece,2,0,0.0,27.5,22,33,21.0,14,28,0.0,0,0,23.0,,29185,14593,16735,12450
2014,Jeremy Clements,33,0,0.0,25.42,13,36,21.3,6,36,0.3,10,2,22.94,,738547,22380,54871,17195
2014,Tomy Drissi,2,0,0.0,28.0,25,31,21.5,20,23,0.0,0,0,0.0,,37776,18888,19070,18706
2014,J.J. Yeley,30,0,0.0,23.37,14,34,21.6,5,39,0.1,3,2,21.7,,638237,21275,28725,15220
2014,David Starr,14,0,0.0,23.36,10,33,23.21,9,35,0.5,7,5,20.93,,348389,24885,55796,17299
2014,Mike Wallace,11,0,0.0,27.73,17,35,23.27,10,37,0.09,1,1,20.82,,248609,22601,51345,12650
2014,Kenny Habul,3,0,0.0,19.0,10,27,23.67,14,31,0.0,0,0,20.33,,49435,16478,19300,11420
2014,Jennifer Jo Cobb,1,0,0.0,39.0,39,39,24.0,24,24,0.0,0,0,0.0,,23260,23260,23260,23260
2014,John Wes Townley,11,0,0.0,23.09,15,35,24.36,13,33,0.36,4,4,0.0,,194310,17665,26870,12020
2014,Eric McClure,28,0,0.0,28.39,13,35,25.39,17,36,0.0,0,0,18.61,,620700,22168,54204,16305
2014,Brennan Newberry,4,0,0.0,22.5,19,25,25.5,19,36,0.0,0,0,0.0,,74176,18544,23370,15195
2014,Hermie Sadler,2,0,0.0,36.0,33,39,25.5,24,27,0.0,0,0,18.5,,45050,22525,24530,20520
2014,Cody Ware,4,0,0.0,34.5,26,38,26.25,15,32,0.0,0,0,17.75,,74085,18521,22635,10830
2014,Jeffrey Earnhardt,33,0,0.0,28.39,17,39,26.27,12,40,0.03,1,1,17.76,,716186,21703,55046,15190
2014,Kelly Admiraal,3,0,0.0,25.67,23,27,26.33,22,35,0.0,0,0,17.67,,50840,16947,18465,14945
2014,T.J. Bell,2,0,0.0,30.5,30,31,26.5,15,38,0.0,0,0,0.0,,46170,23085,25055,21115
2014,Bobby Reuse,2,0,0.0,32.5,31,34,26.5,24,29,0.0,0,0,17.5,,25415,12708,13010,12405
2014,Corey LaJoie,5,0,0.0,20.0,16,26,27.0,16,37,0.0,0,0,0.0,,99215,19843,23015,16970
2014,Hal Martin,2,0,0.0,25.5,24,27,27.0,26,28,0.0,0,0,17.0,,40665,20333,20645,20020
2014,Stanton Barrett,3,0,0.0,18.33,16,21,27.67,18,33,0.0,0,0,16.33,,55241,18414,18640,18270
2014,Chad Boat,14,0,0.0,24.21,12,40,27.86,22,37,0.14,2,2,16.21,,283908,20279,49240,10570
2014,Kevin Swindell,10,0,0.0,28.6,19,37,28.3,22,37,0.0,0,0,15.7,,204170,20417,27345,15750
2014,"Scott Lagasse, Jr.",2,0,0.0,25.0,22,28,28.5,26,31,0.0,0,0,15.5,,70486,35243,55171,15315
2014,Jake Crum,4,0,0.0,33.75,32,36,28.75,24,33,0.0,0,0,0.0,,65050,16263,18470,11310
2014,Mackena Bell,1,0,0.0,39.0,39,39,29.0,29,29,0.0,0,0,15.0,,22910,22910,22910,22910
2014,Jamie Dick,21,0,0.0,28.43,7,37,29.1,21,38,0.1,2,2,14.95,,470192,22390,55071,16670
2014,Will Kimmel,5,0,0.0,27.6,22,32,29.2,22,38,0.0,0,0,14.8,,102282,20456,25970,15336
2014,Joey Gase,33,0,0.0,34.48,27,39,29.42,11,39,0.03,1,1,14.61,,701004,21243,54476,16286
2014,Carlos Contreras,14,0,0.0,34.0,20,39,29.43,15,38,0.0,0,0,14.57,,255972,18284,22991,13390
2014,Josh Wise,17,0,0.0,25.65,19,35,29.59,15,39,0.0,0,0,0.0,,363411,21377,48391,9875
2014,Timmy Hill,7,0,0.0,31.29,25,39,30.14,21,39,0.0,0,0,0.0,,143985,20569,26025,16205
2014,"Ruben Garcia, Jr.",3,0,0.0,36.67,32,39,30.33,25,33,0.0,0,0,13.67,,60326,20109,24540,17710
2014,Derrike Cope,28,0,0.0,34.86,23,40,31.0,13,38,0.0,0,0,13.0,,528339,18869,48326,10740
2014,Daryl Harr,3,0,0.0,36.33,35,37,31.0,27,36,0.0,0,0,13.0,,62642,20881,23286,16181
2014,Matt DiBenedetto,29,0,0.0,27.79,16,40,31.28,11,40,0.0,0,0,12.72,,500963,17275,24805,9886
2014,Tanner Berryhill,29,0,0.0,30.07,23,40,31.45,17,40,0.03,1,1,12.59,,531536,18329,26995,10330
2014,Jason White,2,0,0.0,33.0,28,38,31.5,31,32,0.0,0,0,12.5,,77212,38606,54571,22641
2014,Chris Cockrum,2,0,0.0,37.5,36,39,32.0,29,35,0.0,0,0,0.0,,34330,17165,17485,16845
2014,Denny Hamlin,1,0,0.0,16.0,16,16,32.0,32,32,0.0,0,0,0.0,,16260,16260,16260,16260
2014,Todd Bodine,2,0,0.0,29.5,29,30,32.0,28,36,0.0,0,0,0.0,,35830,17915,18260,17570
2014,Caleb Roark,1,0,0.0,38.0,38,38,32.0,32,32,0.0,0,0,0.0,,19505,19505,19505,19505
2014,Kyle Fowler,1,0,0.0,30.0,30,30,32.0,32,32,0.0,0,0,12.0,,11595,11595,11595,11595
2014,Richard Harriman,1,0,0.0,38.0,38,38,32.0,32,32,0.0,0,0,12.0,,19630,19630,19630,19630
2014,Tommy Joe Martins,11,0,0.0,32.64,22,40,32.73,14,39,0.0,0,0,11.27,,151676,13789,18625,10740
2014,Blake Koch,28,0,0.0,28.61,11,40,32.75,18,40,0.07,2,1,11.32,,485426,17337,55746,9770
2014,Martin Roy,5,0,0.0,36.0,33,40,33.4,30,38,0.0,0,0,10.6,,66217,13243,16145,11270
2014,Josh Reaume,11,0,0.0,36.82,33,39,33.45,25,38,0.0,0,0,10.55,,202501,18409,26410,9970
2014,"Robert Richardson, Jr.",7,0,0.0,32.29,21,39,33.71,29,40,0.0,0,0,10.29,,169081,24154,42059,13430
2014,Kevin Lepage,14,0,0.0,32.21,24,40,34.21,19,40,0.0,0,0,9.79,,248080,17720,24753,10435
2014,Mike Harmon,16,0,0.0,35.38,22,40,34.44,28,39,0.0,0,0,9.56,,313323,19583,54371,9941
2014,Roger Reuse,2,0,0.0,38.5,38,39,34.5,30,39,0.0,0,0,7.0,,29176,14588,17701,11475
2014,Bobby Gerhart,2,0,0.0,24.0,18,30,34.5,33,36,0.0,0,0,9.5,,69156,34578,54426,14730
2014,Matt Frahm,3,0,0.0,38.33,36,40,34.67,25,40,0.0,0,0,9.33,,42270,14090,18020,11630
2014,Derek White,2,0,0.0,36.5,35,38,35.0,34,36,0.0,0,0,9.0,,28880,14440,15195,13685
2014,Jeff Green,20,0,0.0,28.6,8,38,35.2,18,40,0.0,0,0,8.6,,315399,15770,40910,9480
2014,Ryan Ellis,12,0,0.0,35.17,24,40,35.33,24,40,0.0,0,0,8.67,,174186,14516,23160,9810
2014,Carl Long,16,0,0.0,35.5,31,40,35.38,28,39,0.0,0,0,6.5,,242355,15147,20865,9545
2014,John Jackson,4,0,0.0,37.5,35,40,36.0,34,38,0.0,0,0,3.75,,48203,12051,13907,9661
2014,Harrison Rhodes,6,0,0.0,32.5,15,38,36.17,32,39,0.0,0,0,6.67,,109011,18169,40960,10325
2014,Morgan Shepherd,8,0,0.0,36.63,30,40,36.38,35,39,0.0,0,0,6.75,,102557,12820,16455,10000
2014,Matt Carter,3,0,0.0,36.67,33,40,36.67,36,37,0.0,0,0,5.0,,38865,12955,16990,10520
2014,Tim Schendel,3,0,0.0,35.33,32,38,37.0,34,40,0.0,0,0,4.67,,47675,15892,19280,11235
2014,Milka Duno,2,0,0.0,36.5,34,39,37.0,34,40,0.0,0,0,7.0,,35964,17982,22134,13830
2014,Jimmy Weller III,1,0,0.0,34.0,34,34,40.0,40,40,0.0,0,0,0.0,,18380,18380,18380,18380
2015,Alex Tagliani,1,0,0.0,1.0,1,1,2.0,2,2,38.0,38,38,44.0,,53559,53559,53559,53559
2015,Brad Keselowski,9,2,0.22222,5.44,2,14,3.0,1,8,29.78,268,72,0.0,,459741,51082,88227,25582
2015,Matt Kenseth,5,0,0.0,3.0,1,5,3.2,2,8,60.0,300,148,0.0,,254416,50883,74147,20450
2015,Joey Logano,11,4,0.36364,4.0,1,16,3.82,1,14,61.09,672,300,0.0,,477948,43450,81148,18464
2015,Josh Berry,1,0,0.0,5.0,5,5,7.0,7,7,0.0,0,0,37.0,,26739,26739,26739,26739
2015,David Ragan,1,0,0.0,3.0,3,3,7.0,7,7,0.0,0,0,0.0,,27584,27584,27584,27584
2015,Austin Dillon,20,4,0.2,4.3,1,13,7.05,1,38,27.2,544,183,0.0,,883082,44154,100011,16361
2015,Kevin Harvick,12,2,0.16667,7.58,2,16,7.08,1,18,21.08,253,101,0.0,,412546,34379,75407,16895
2015,Denny Hamlin,11,3,0.27273,5.27,1,13,7.27,1,31,60.82,669,248,0.0,,415358,37760,53835,19490
2015,Kyle Busch,15,6,0.4,7.4,1,36,8.07,1,31,67.8,1017,190,0.0,,731798,48787,91612,19195
2015,"Dale Earnhardt, Jr.",4,0,0.0,16.75,5,40,8.25,3,12,6.25,25,25,0.0,,148375,37094,55445,21645
2015,Chris Buescher,33,2,0.06061,9.85,2,20,8.39,1,20,7.97,263,106,36.06,,1166706,35355,95035,21935
2015,Ty Dillon,33,0,0.0,10.15,2,34,8.67,2,28,3.3,109,43,35.52,,1094974,33181,82916,23271
2015,Chase Elliott,33,1,0.0303,10.82,2,35,8.88,1,37,7.15,236,114,35.61,,1142735,34628,70020,23284
2015,Regan Smith,33,2,0.06061,8.73,3,15,9.0,1,35,4.85,160,80,35.39,,1137516,34470,68370,21771
2015,Paul Menard,8,1,0.125,7.0,5,11,9.13,1,25,3.0,24,9,0.0,,217684,27211,44401,16156
2015,Erik Jones,23,2,0.08696,4.87,1,12,9.17,1,34,12.61,290,94,0.0,,1020696,44378,97576,22868
2015,Ryan Blaney,13,2,0.15385,7.69,1,24,9.62,1,35,31.0,403,252,35.46,,633622,48740,89509,23540
2015,Matt Tifft,1,0,0.0,16.0,16,16,10.0,10,10,0.0,0,0,0.0,,25134,25134,25134,25134
2015,Kasey Kahne,7,0,0.0,12.14,2,21,11.29,3,33,5.0,35,34,0.0,,180352,25765,35703,18129
2015,Elliott Sadler,33,0,0.0,12.24,3,24,11.58,2,31,1.0,33,19,32.58,,1010061,30608,74133,21755
2015,Daniel Suarez,33,0,0.0,8.12,1,36,11.67,2,39,2.52,83,48,32.67,,1059748,32114,52131,22093
2015,Bubba Wallace,33,0,0.0,12.7,1,32,11.85,3,34,2.58,85,52,32.45,,1012968,30696,62603,21525
2015,Kyle Larson,14,1,0.07143,9.29,3,27,12.93,1,33,12.5,175,118,0.0,,419639,29974,85343,14759
2015,Mike Wallace,1,0,0.0,31.0,31,31,13.0,13,13,0.0,0,0,0.0,,52595,52595,52595,52595
2015,Boris Said,5,0,0.0,9.0,4,22,13.0,4,26,0.6,3,2,31.4,,133895,26779,31499,23347
2015,Brian Scott,33,0,0.0,6.73,2,15,13.06,2,38,7.61,251,84,31.27,,1018190,30854,56671,20850
2015,Brendan Gaughan,33,0,0.0,9.45,3,17,13.45,2,39,0.42,14,4,30.67,,973841,29510,63581,20688
2015,Aric Almirola,9,0,0.0,9.56,4,19,14.56,7,35,0.11,1,1,0.0,,230644,25627,57820,15806
2015,Brandon Jones,5,0,0.0,12.6,4,22,15.0,5,29,3.2,16,16,0.0,,138095,27619,31236,22289
2015,Alex Bowman,2,0,0.0,15.0,15,15,15.5,14,17,0.0,0,0,0.0,,43641,21821,25836,17805
2015,Ryan Reed,33,1,0.0303,16.18,8,24,16.82,1,32,0.48,16,14,27.33,,962518,29167,129002,20958
2015,Andy Lally,2,0,0.0,18.5,15,22,18.0,15,21,0.0,0,0,26.0,,45754,22877,23116,22638
2015,Lawson Aschenbach,1,0,0.0,23.0,23,23,18.0,18,18,0.0,0,0,26.0,,22437,22437,22437,22437
2015,Brennan Poole,17,0,0.0,16.59,10,22,18.59,9,38,0.35,6,6,25.47,,435019,25589,32346,19678
2015,Justin Marks,3,0,0.0,6.33,2,13,18.67,7,34,0.0,0,0,25.33,,106254,35418,55846,23545
2015,Ryan Sieg,33,0,0.0,19.0,7,32,19.06,8,38,0.3,10,6,25.06,,875544,26532,49706,20703
2015,Ross Kenseth,2,0,0.0,15.5,2,29,19.5,6,33,0.5,1,1,25.0,,56602,28301,35523,21079
2015,Dakoda Armstrong,33,0,0.0,18.12,7,26,19.73,6,36,0.3,10,7,24.33,,877383,26587,59651,21088
2015,J.J. Yeley,33,0,0.0,20.06,1,33,19.73,4,35,0.12,4,2,24.33,,881173,26702,56296,21554
2015,Jeremy Clements,33,0,0.0,21.7,7,37,19.76,10,34,0.06,2,2,24.27,,873326,26464,58476,21352
