Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,15,Daytona,35.0,29.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,28.0,rear gear,1.0,7.0
2016,15,Daytona,36.0,25.0,87.0,Joe Nemechek,Fleetwing (Joe Nemechek),Toyota,14.0,crash,0.0,0.0
2016,15,Daytona,37.0,21.0,42.0,Justin Marks,Katerra Armed Forces Tribute (Chip Ganassi),Chevrolet,14.0,crash,0.0,4.0
2016,15,Daytona,38.0,38.0,97.0,Alex Guenette,Vroom! Brands (Victor Obaika),Chevrolet,9.0,crash,0.0,3.0
2016,15,Daytona,39.0,36.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,8.0,crash,0.0,2.0
2016,15,Daytona,40.0,40.0,78.0,B.J. McLeod,Safecraft Safety Equipment / Momo (B.J. McLeod),Ford,1.0,engine,0.0,1.0
2016,16,Kentucky,1.0,1.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,201.0,running,185.0,0.0
2016,16,Kentucky,2.0,4.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,201.0,running,0.0,0.0
2016,16,Kentucky,3.0,2.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,201.0,running,0.0,38.0
2016,16,Kentucky,4.0,3.0,20.0,Erik Jones,Reser's Fine Foods (Joe Gibbs),Toyota,201.0,running,3.0,38.0
2016,16,Kentucky,5.0,11.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,201.0,running,0.0,36.0
2016,16,Kentucky,6.0,5.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,201.0,running,0.0,35.0
2016,16,Kentucky,7.0,23.0,3.0,Ty Dillon,Red Kap / Alsco (Richard Childress),Chevrolet,201.0,running,10.0,35.0
2016,16,Kentucky,8.0,6.0,12.0,Ryan Blaney,Snap-On Tools (Roger Penske),Ford,201.0,running,0.0,0.0
2016,16,Kentucky,9.0,14.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,201.0,running,0.0,32.0
2016,16,Kentucky,10.0,10.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,201.0,running,0.0,0.0
2016,16,Kentucky,11.0,17.0,33.0,Brandon Jones,AAA (Richard Childress),Chevrolet,201.0,running,0.0,30.0
2016,16,Kentucky,12.0,16.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,200.0,running,0.0,29.0
2016,16,Kentucky,13.0,18.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,200.0,running,0.0,28.0
2016,16,Kentucky,14.0,9.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,199.0,running,0.0,27.0
2016,16,Kentucky,15.0,21.0,1.0,Ryan Preece,Flex Seal (Johnny Davis),Chevrolet,199.0,running,0.0,26.0
2016,16,Kentucky,16.0,19.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,199.0,running,0.0,25.0
2016,16,Kentucky,17.0,15.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,198.0,running,0.0,24.0
2016,16,Kentucky,18.0,20.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,198.0,running,0.0,23.0
2016,16,Kentucky,19.0,29.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,198.0,running,1.0,23.0
2016,16,Kentucky,20.0,12.0,39.0,Ryan Sieg,Tri County Landscape (Rod Sieg),Chevrolet,197.0,running,0.0,21.0
2016,16,Kentucky,21.0,26.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,197.0,running,0.0,20.0
2016,16,Kentucky,22.0,24.0,4.0,Ross Chastain,Drive Sober or Get Pulled Over (Johnny Davis),Chevrolet,197.0,running,1.0,20.0
2016,16,Kentucky,23.0,30.0,78.0,B.J. McLeod,Safecraft Safety Equipment (B.J. McLeod),Ford,196.0,running,0.0,18.0
2016,16,Kentucky,24.0,22.0,0.0,Garrett Smithley,KY Fame (Johnny Davis),Chevrolet,195.0,running,0.0,17.0
2016,16,Kentucky,25.0,33.0,15.0,Travis Kvapil,KeenParts.com / CorvetteParts.net (Rick Ware),Ford,194.0,running,0.0,0.0
2016,16,Kentucky,26.0,28.0,90.0,Alex Guenette,BuckedUp Apparel (Mario Gosselin),Chevrolet,193.0,running,0.0,15.0
2016,16,Kentucky,27.0,32.0,52.0,Joey Gase,Donate Life / DB Sales Co. (Jimmy Means),Chevrolet,193.0,running,0.0,14.0
2016,16,Kentucky,28.0,34.0,97.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,189.0,running,0.0,13.0
2016,16,Kentucky,29.0,7.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,187.0,running,0.0,12.0
2016,16,Kentucky,30.0,37.0,74.0,Mike Harmon,Elder Heating & Air (Mike Harmon),Dodge,187.0,running,0.0,11.0
2016,16,Kentucky,31.0,13.0,7.0,Justin Allgaier,TaxSlayer.com / VisitMyrtleBeach.com (JR Motorsports),Chevrolet,182.0,running,0.0,10.0
2016,16,Kentucky,32.0,8.0,88.0,Cole Custer,Jack Link's (JR Motorsports),Chevrolet,138.0,running,0.0,0.0
2016,16,Kentucky,33.0,27.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,70.0,transmission,1.0,9.0
2016,16,Kentucky,34.0,39.0,25.0,Todd Peck,Safecraft Safety Equipment (Rick Ware),Ford,63.0,electrical,0.0,7.0
2016,16,Kentucky,35.0,36.0,70.0,Derrike Cope,E-hydrate / Circle Track Warehouse (Derrike Cope),Chevrolet,57.0,transmission,0.0,6.0
2016,16,Kentucky,36.0,35.0,92.0,Dexter Bean,BuckedUp Apparel (Mario Gosselin),Chevrolet,47.0,fuel pump,0.0,5.0
2016,16,Kentucky,37.0,31.0,89.0,Morgan Shepherd,Racing With Jesus / Barney's Inc. (Morgan Shepherd),Chevrolet,43.0,suspension,0.0,4.0
2016,16,Kentucky,38.0,38.0,13.0,Harrison Rhodes,Shaffer's Racing Oil (Carl Long),Chevrolet,17.0,oil pump,0.0,3.0
2016,16,Kentucky,39.0,40.0,40.0,John Jackson,CrashClaimsR.us (Carl Long),Toyota,9.0,vibration,0.0,2.0
2016,16,Kentucky,40.0,25.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,rear gear,0.0,0.0
2016,17,Loudon,1.0,1.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,200.0,running,190.0,0.0
2016,17,Loudon,2.0,2.0,20.0,Erik Jones,GameStop / NASCAR Heat Evolution (Joe Gibbs),Toyota,200.0,running,3.0,40.0
2016,17,Loudon,3.0,3.0,22.0,Brad Keselowski,Fitzgerald Glider Kits (Roger Penske),Ford,200.0,running,0.0,0.0
2016,17,Loudon,4.0,4.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,200.0,running,0.0,37.0
2016,17,Loudon,5.0,7.0,2.0,Austin Dillon,Rheem / Watts (Richard Childress),Chevrolet,200.0,running,0.0,0.0
2016,17,Loudon,6.0,9.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,200.0,running,0.0,35.0
2016,17,Loudon,7.0,8.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,200.0,running,0.0,34.0
2016,17,Loudon,8.0,5.0,88.0,Alex Bowman,Genesis Brake Light Services (JR Motorsports),Chevrolet,200.0,running,7.0,34.0
2016,17,Loudon,9.0,17.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,200.0,running,0.0,32.0
2016,17,Loudon,10.0,6.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,200.0,running,0.0,31.0
2016,17,Loudon,11.0,13.0,33.0,Brandon Jones,Cometic Gasket (Richard Childress),Chevrolet,200.0,running,0.0,30.0
2016,17,Loudon,12.0,15.0,6.0,Bubba Wallace,AutoLotto (Jack Roush),Ford,200.0,running,0.0,29.0
2016,17,Loudon,13.0,18.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,200.0,running,0.0,28.0
2016,17,Loudon,14.0,22.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,199.0,running,0.0,27.0
2016,17,Loudon,15.0,16.0,39.0,Ryan Sieg,RSS Racing (Rod Sieg),Chevrolet,199.0,running,0.0,26.0
2016,17,Loudon,16.0,26.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,199.0,running,0.0,25.0
2016,17,Loudon,17.0,19.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,199.0,running,0.0,24.0
2016,17,Loudon,18.0,14.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,199.0,running,0.0,23.0
2016,17,Loudon,19.0,12.0,1.0,Ryan Preece,Mizzy Construction / Mohawk Northeast (Johnny Davis),Chevrolet,198.0,running,0.0,22.0
2016,17,Loudon,20.0,27.0,78.0,B.J. McLeod,Safecraft Safety Equipment (B.J. McLeod),Ford,197.0,running,0.0,21.0
2016,17,Loudon,21.0,30.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,197.0,running,0.0,20.0
2016,17,Loudon,22.0,34.0,13.0,Timmy Hill,Taiga Coolers (Carl Long),Dodge,197.0,running,0.0,0.0
2016,17,Loudon,23.0,29.0,0.0,Garrett Smithley,Flex Seal (Johnny Davis),Chevrolet,196.0,running,0.0,18.0
2016,17,Loudon,24.0,33.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,196.0,running,0.0,17.0
2016,17,Loudon,25.0,36.0,52.0,Joey Gase,The Lisa Colagrossi Foundation (Jimmy Means),Chevrolet,195.0,running,0.0,16.0
2016,17,Loudon,26.0,35.0,15.0,Scott Heckert,Carport Empire / Lilly Trucking (Rick Ware),Ford,195.0,running,0.0,15.0
2016,17,Loudon,27.0,31.0,77.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,194.0,running,0.0,14.0
2016,17,Loudon,28.0,39.0,97.0,Matt Waltz,Vroom! Brands (Victor Obaika),Chevrolet,191.0,running,0.0,13.0
2016,17,Loudon,29.0,40.0,25.0,Chris Cockrum,Advanced Communications Group (Rick Ware),Chevrolet,191.0,running,0.0,12.0
2016,17,Loudon,30.0,38.0,74.0,Mike Harmon,Rubba Ducks (Mike Harmon),Dodge,188.0,running,0.0,11.0
2016,17,Loudon,31.0,21.0,4.0,Ross Chastain,Dream Water (Johnny Davis),Chevrolet,170.0,crash,0.0,10.0
2016,17,Loudon,32.0,11.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,159.0,transmission,0.0,9.0
2016,17,Loudon,33.0,10.0,3.0,Ty Dillon,WESCO (Richard Childress),Chevrolet,144.0,running,0.0,8.0
2016,17,Loudon,34.0,24.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,109.0,brakes,0.0,7.0
2016,17,Loudon,35.0,32.0,70.0,Derrike Cope,E-hydrate / Ice-Frost.com (Derrike Cope),Chevrolet,99.0,suspension,0.0,6.0
2016,17,Loudon,36.0,25.0,93.0,David Starr,Massimo Motors / Stripling Technology (Rod Sieg),Chevrolet,82.0,overheating,0.0,5.0
2016,17,Loudon,37.0,20.0,24.0,Corey LaJoie,Youtheory (James Whitener),Toyota,64.0,crash,0.0,4.0
2016,17,Loudon,38.0,28.0,40.0,Carl Long,CrashClaimsR.us (Carl Long),Toyota,38.0,brakes,0.0,3.0
2016,17,Loudon,39.0,37.0,89.0,Morgan Shepherd,Racing With Jesus / Malamphy Electric (Morgan Shepherd),Chevrolet,25.0,handling,0.0,2.0
2016,17,Loudon,40.0,23.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,vibration,0.0,0.0
2016,18,Indianapolis,1.0,1.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,63.0,running,62.0,0.0
2016,18,Indianapolis,2.0,4.0,88.0,Kevin Harvick,Hunt Brothers Pizza (JR Motorsports),Chevrolet,63.0,running,0.0,0.0
2016,18,Indianapolis,3.0,8.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,63.0,running,0.0,0.0
2016,18,Indianapolis,4.0,3.0,42.0,Kyle Larson,ParkerStore (Chip Ganassi),Chevrolet,63.0,running,0.0,0.0
2016,18,Indianapolis,5.0,6.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,63.0,running,0.0,36.0
2016,18,Indianapolis,6.0,9.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,63.0,running,0.0,35.0
2016,18,Indianapolis,7.0,7.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,63.0,running,0.0,34.0
2016,18,Indianapolis,8.0,5.0,22.0,Joey Logano,Discount Tire (Roger Penske),Ford,63.0,running,0.0,0.0
2016,18,Indianapolis,9.0,12.0,3.0,Ty Dillon,Rheem / Nidec / US Motors (Richard Childress),Chevrolet,63.0,running,0.0,32.0
2016,18,Indianapolis,10.0,13.0,33.0,Brandon Jones,Jeld-Wen / Menards (Richard Childress),Chevrolet,63.0,running,0.0,31.0
2016,18,Indianapolis,11.0,10.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,63.0,running,0.0,30.0
2016,18,Indianapolis,12.0,11.0,98.0,Jeb Burton,Estes Express Lines (Fred Biagi),Ford,63.0,running,0.0,29.0
2016,18,Indianapolis,13.0,15.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,62.0,running,0.0,28.0
2016,18,Indianapolis,14.0,14.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,62.0,running,0.0,27.0
2016,18,Indianapolis,15.0,17.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,62.0,running,0.0,26.0
2016,18,Indianapolis,16.0,16.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,62.0,running,1.0,26.0
2016,18,Indianapolis,17.0,19.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,62.0,running,0.0,24.0
2016,18,Indianapolis,18.0,18.0,39.0,Ryan Sieg,Nice Targets (Rod Sieg),Chevrolet,62.0,running,0.0,23.0
2016,18,Indianapolis,19.0,21.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,62.0,running,0.0,22.0
2016,18,Indianapolis,20.0,20.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,62.0,running,0.0,21.0
2016,18,Indianapolis,21.0,22.0,4.0,Ross Chastain,Dream Water (Johnny Davis),Chevrolet,62.0,running,0.0,20.0
2016,18,Indianapolis,22.0,2.0,20.0,Erik Jones,Hisense USA (Joe Gibbs),Toyota,62.0,running,0.0,19.0
2016,18,Indianapolis,23.0,25.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,61.0,running,0.0,18.0
2016,18,Indianapolis,24.0,30.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,61.0,running,0.0,17.0
2016,18,Indianapolis,25.0,27.0,1.0,Ryan Preece,Castleton Outdoor Solutions (Johnny Davis),Chevrolet,61.0,running,0.0,16.0
2016,18,Indianapolis,26.0,28.0,78.0,B.J. McLeod,Safecraft Safety Equipment / Momo (B.J. McLeod),Ford,61.0,running,0.0,15.0
2016,18,Indianapolis,27.0,26.0,46.0,Brandon Gdovic,TCC / Verizon Wireless (Rick Gdovic),Chevrolet,60.0,running,0.0,14.0
2016,18,Indianapolis,28.0,38.0,52.0,Joey Gase,JT Concrete (Jimmy Means),Chevrolet,60.0,running,0.0,13.0
2016,18,Indianapolis,29.0,32.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,60.0,running,0.0,12.0
2016,18,Indianapolis,30.0,34.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,60.0,running,0.0,11.0
2016,18,Indianapolis,31.0,31.0,25.0,Stanton Barrett,Keen Portable Buildings (Rick Ware),Chevrolet,59.0,running,0.0,10.0
2016,18,Indianapolis,32.0,36.0,70.0,Derrike Cope,E-hydrate / Ice-Frost.com (Derrike Cope),Chevrolet,58.0,running,0.0,9.0
2016,18,Indianapolis,33.0,24.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,52.0,crash,0.0,8.0
2016,18,Indianapolis,34.0,29.0,13.0,Harrison Rhodes,TredWear.com / Masters Properties (Carl Long),Toyota,51.0,crash,0.0,7.0
2016,18,Indianapolis,35.0,33.0,74.0,Mike Harmon,Rubba Ducks (Mike Harmon),Dodge,32.0,too slow,0.0,6.0
2016,18,Indianapolis,36.0,23.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,31.0,rear gear,0.0,5.0
2016,18,Indianapolis,37.0,35.0,89.0,Morgan Shepherd,Racing With Jesus / Malamphy Electric (Morgan Shepherd),Chevrolet,17.0,handling,0.0,4.0
2016,18,Indianapolis,38.0,39.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,13.0,brakes,0.0,0.0
2016,18,Indianapolis,39.0,37.0,40.0,Timmy Hill,CrashClaimsR.us / Icard Merrill (Carl Long),Dodge,9.0,vibration,0.0,0.0
2016,18,Indianapolis,40.0,40.0,15.0,Todd Peck,Keen Portable Buildings / Momo (Rick Ware),Ford,0.0,engine,0.0,1.0
2016,19,Iowa,1.0,2.0,20.0,Erik Jones,DeWalt FlexVolt (Joe Gibbs),Toyota,250.0,running,154.0,45.0
2016,19,Iowa,2.0,15.0,3.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,250.0,running,83.0,40.0
2016,19,Iowa,3.0,4.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,250.0,running,9.0,39.0
2016,19,Iowa,4.0,25.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,250.0,running,0.0,37.0
2016,19,Iowa,5.0,3.0,18.0,Dakoda Armstrong,Winfield (Joe Gibbs),Toyota,250.0,running,0.0,36.0
2016,19,Iowa,6.0,7.0,2.0,"Sam Hornish, Jr.",Rheem (Richard Childress),Chevrolet,250.0,running,0.0,35.0
2016,19,Iowa,7.0,11.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,250.0,running,0.0,34.0
2016,19,Iowa,8.0,5.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,250.0,running,0.0,0.0
2016,19,Iowa,9.0,6.0,88.0,Josh Berry,Sun Energy 1 (JR Motorsports),Chevrolet,250.0,running,0.0,32.0
2016,19,Iowa,10.0,14.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,250.0,running,0.0,31.0
2016,19,Iowa,11.0,8.0,62.0,Brendan Gaughan,U.S. Cellular (Richard Childress),Chevrolet,250.0,running,0.0,30.0
2016,19,Iowa,12.0,9.0,28.0,Drew Herring,JGL Racing (James Whitener),Toyota,249.0,running,0.0,29.0
2016,19,Iowa,13.0,13.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,249.0,running,0.0,28.0
2016,19,Iowa,14.0,17.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,249.0,running,4.0,28.0
2016,19,Iowa,15.0,16.0,39.0,Ryan Sieg,Ritchie Fresh Water (Rod Sieg),Chevrolet,249.0,running,0.0,26.0
2016,19,Iowa,16.0,19.0,33.0,Brandon Jones,Macklanburg-Duncan / Menards (Richard Childress),Chevrolet,248.0,running,0.0,25.0
2016,19,Iowa,17.0,23.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,248.0,running,0.0,24.0
2016,19,Iowa,18.0,12.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,248.0,running,0.0,23.0
2016,19,Iowa,19.0,26.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,247.0,running,0.0,22.0
2016,19,Iowa,20.0,22.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,247.0,running,0.0,21.0
2016,19,Iowa,21.0,28.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,247.0,running,0.0,20.0
2016,19,Iowa,22.0,20.0,0.0,Garrett Smithley,Flex Shot (Johnny Davis),Chevrolet,245.0,running,0.0,19.0
2016,19,Iowa,23.0,32.0,78.0,B.J. McLeod,Momo (B.J. McLeod),Ford,245.0,running,0.0,18.0
2016,19,Iowa,24.0,30.0,52.0,Joey Gase,Iowa Donor Network (Jimmy Means),Chevrolet,244.0,running,0.0,17.0
2016,19,Iowa,25.0,34.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,242.0,running,0.0,16.0
2016,19,Iowa,26.0,31.0,15.0,Michael Lira,NEXGEN Fuel / Momo (Rick Ware),Ford,239.0,running,0.0,15.0
2016,19,Iowa,27.0,10.0,6.0,Bubba Wallace,Fastenal (Jack Roush),Ford,239.0,running,0.0,14.0
2016,19,Iowa,28.0,37.0,74.0,Mike Harmon,Rubba Ducks (Mike Harmon),Dodge,238.0,running,0.0,13.0
2016,19,Iowa,29.0,40.0,25.0,Spencer Boyd,Wick Buildings (Rick Ware),Chevrolet,234.0,running,0.0,0.0
2016,19,Iowa,30.0,1.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,174.0,engine,0.0,11.0
2016,19,Iowa,31.0,27.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,152.0,brakes,0.0,10.0
2016,19,Iowa,32.0,18.0,24.0,Brandon McReynolds,JGL Racing Young Guns (James Whitener),Toyota,147.0,crash,0.0,9.0
2016,19,Iowa,33.0,35.0,70.0,Derrike Cope,E-hydrate / Ice-Frost.com (Derrike Cope),Chevrolet,139.0,brakes,0.0,8.0
2016,19,Iowa,34.0,21.0,1.0,Ryan Preece,Flex Seal Liquid (Johnny Davis),Chevrolet,127.0,crash,0.0,7.0
2016,19,Iowa,35.0,38.0,97.0,Matt Waltz,Vroom! Brands (Victor Obaika),Chevrolet,95.0,rear gear,0.0,6.0
2016,19,Iowa,36.0,36.0,89.0,Morgan Shepherd,Racing With Jesus (Morgan Shepherd),Chevrolet,62.0,handling,0.0,5.0
2016,19,Iowa,37.0,29.0,40.0,Timmy Hill,CrashClaimsR.us (Carl Long),Toyota,61.0,engine,0.0,0.0
2016,19,Iowa,38.0,33.0,77.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,55.0,electrical,0.0,3.0
2016,19,Iowa,39.0,24.0,10.0,Mike Bliss,TriStar Motorsports (Mark Smith),Toyota,4.0,vibration,0.0,0.0
2016,19,Iowa,40.0,39.0,13.0,John Jackson,Shaffer's Racing Oil (Carl Long),Chevrolet,2.0,electrical,0.0,1.0
2016,20,Watkins Glen,1.0,1.0,12.0,Joey Logano,Snap-On Tools (Roger Penske),Ford,82.0,running,67.0,0.0
2016,20,Watkins Glen,2.0,3.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,82.0,running,0.0,0.0
2016,20,Watkins Glen,3.0,4.0,42.0,Kyle Larson,Cessna / Kennametal (Chip Ganassi),Chevrolet,82.0,running,2.0,0.0
2016,20,Watkins Glen,4.0,6.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,82.0,running,6.0,38.0
2016,20,Watkins Glen,5.0,7.0,60.0,Trevor Bayne,AdvoCare Spark Blue Raspberry (Jack Roush),Ford,82.0,running,0.0,0.0
2016,20,Watkins Glen,6.0,10.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,82.0,running,0.0,35.0
2016,20,Watkins Glen,7.0,9.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,82.0,running,0.0,34.0
2016,20,Watkins Glen,8.0,12.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,82.0,running,0.0,33.0
2016,20,Watkins Glen,9.0,19.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,82.0,running,0.0,32.0
2016,20,Watkins Glen,10.0,16.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,82.0,running,0.0,31.0
2016,20,Watkins Glen,11.0,8.0,3.0,Ty Dillon,Rheem (Richard Childress),Chevrolet,82.0,running,5.0,31.0
2016,20,Watkins Glen,12.0,13.0,20.0,Erik Jones,GameStop / Rock Band Rivals (Joe Gibbs),Toyota,82.0,running,0.0,29.0
2016,20,Watkins Glen,13.0,22.0,33.0,Brandon Jones,Roland (Richard Childress),Chevrolet,82.0,running,0.0,28.0
2016,20,Watkins Glen,14.0,18.0,4.0,Ross Chastain,Taughannock Aviation / Ithaca Airport (Johnny Davis),Chevrolet,82.0,running,2.0,28.0
2016,20,Watkins Glen,15.0,20.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,82.0,running,0.0,26.0
2016,20,Watkins Glen,16.0,17.0,15.0,Scott Heckert,B.J. McLeod Motorsports (Rick Ware),Ford,82.0,running,0.0,25.0
2016,20,Watkins Glen,17.0,23.0,88.0,Kenny Habul,Sun Energy 1 (JR Motorsports),Chevrolet,82.0,running,0.0,24.0
2016,20,Watkins Glen,18.0,28.0,28.0,Dakoda Armstrong,JGL Racing (James Whitener),Toyota,81.0,running,0.0,23.0
2016,20,Watkins Glen,19.0,31.0,13.0,Stanton Barrett,Mozido.com (Carl Long),Dodge,81.0,running,0.0,22.0
2016,20,Watkins Glen,20.0,33.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,81.0,running,0.0,21.0
2016,20,Watkins Glen,21.0,35.0,25.0,Cody Ware,Lilly Trucking / Carport Empire (Rick Ware),Chevrolet,81.0,running,0.0,20.0
2016,20,Watkins Glen,22.0,24.0,21.0,Spencer Gallagher,Allegiant Travel / Kingman Chevy-Buick (Maury Gallagher),Chevrolet,81.0,running,0.0,0.0
2016,20,Watkins Glen,23.0,25.0,39.0,Ryan Sieg,Midstate Basement Authorities (Rod Sieg),Chevrolet,80.0,running,0.0,18.0
2016,20,Watkins Glen,24.0,2.0,22.0,Brad Keselowski,Fleetwood RV / REV Group (Roger Penske),Ford,79.0,running,0.0,0.0
2016,20,Watkins Glen,25.0,15.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,74.0,running,0.0,16.0
2016,20,Watkins Glen,26.0,39.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,73.0,running,0.0,15.0
2016,20,Watkins Glen,27.0,21.0,1.0,Ryan Preece,JD Motorsports (Johnny Davis),Chevrolet,67.0,suspension,0.0,14.0
2016,20,Watkins Glen,28.0,36.0,74.0,Nicolas Hammann,WCIParts.com (Mike Harmon),Dodge,67.0,oil leak,0.0,13.0
2016,20,Watkins Glen,29.0,11.0,6.0,Bubba Wallace,Cheez-It (Jack Roush),Ford,63.0,running,0.0,12.0
2016,20,Watkins Glen,30.0,38.0,97.0,Ryan Ellis,Vroom! Brands (Victor Obaika),Chevrolet,62.0,running,0.0,11.0
2016,20,Watkins Glen,31.0,40.0,70.0,Derrike Cope,E-hydrate / Sammi's Best (Derrike Cope),Chevrolet,53.0,crash,0.0,10.0
