season,race,site,track,track_length,track_type,finish,start,driver,manufacturer,truck_number,owner,sponsor,win,top_5,top_10,top_20,laps,laps_led,status,money,pts,playoff_pts
2001,2,Homestead,Homestead-Miami Speedway,1.5,paved track,33,16,Michael Ritch,Chevrolet,51.0,Rick Ware,Ware Racing Enterprises,0,0,0,0,87,3,engine,8315.0,69,
2001,2,Homestead,Homestead-Miami Speedway,1.5,paved track,34,30,Ricky Sanders,Ford,19.0,James Murphy,Trucktrix.com,0,0,0,0,87,0,crash,8290.0,61,
2001,2,Homestead,Homestead-Miami Speedway,1.5,paved track,35,18,David Donohue,Chevrolet,16.0,Sam Rensi,Team Rensi Motorsports,0,0,0,0,8,0,engine,8265.0,58,
2001,2,Homestead,Homestead-Miami Speedway,1.5,paved track,36,33,Larry Gunselman,Ford,63.0,Mike Mittler,Waterloo Tool Storage,0,0,0,0,6,0,engine,8240.0,55,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,1,1,Ted Musgrave,Dodge,1.0,Jim Smith,Mopar Performance,1,1,1,1,250,119,running,34510.0,185,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,2,7,Jack Sprague,Chevrolet,24.0,Rick Hendrick,NetZero,0,1,1,1,250,0,running,22475.0,170,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,3,27,Brendan Gaughan,Chevrolet,62.0,Bill McAnally,NAPA / Martin Senour,0,1,1,1,250,25,running,17440.0,170,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,4,17,Rick Carelli,Chevrolet,66.0,Dale Phelon,Phelon Motorsports,0,1,1,1,250,0,running,13925.0,160,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,5,5,Scott Riggs,Dodge,2.0,Jim Smith,Team ASE Racing,0,1,1,1,250,25,running,10075.0,160,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,6,3,Joe Ruttman,Dodge,18.0,Bobby Hamilton Racing,Dana Corporation,0,0,1,1,250,63,running,10075.0,155,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,7,21,Terry Cook,Ford,29.0,Bob Keselowski,K Automotive,0,0,1,1,250,0,running,8550.0,146,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,8,20,Ricky Hendrick,Chevrolet,17.0,Rick Hendrick,GMAC Financial Services,0,0,1,1,250,0,running,8250.0,142,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,9,18,"Billy Bigley, Jr.",Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,1,1,250,0,running,8100.0,138,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,10,12,Randy Tolsma,Chevrolet,61.0,Ed Rensi,Team Rensi Motorsports,0,0,1,1,250,0,running,10050.0,134,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,11,2,Travis Kvapil,Chevrolet,60.0,Mike Addington,CAT Rental Stores,0,0,0,1,250,7,running,7950.0,135,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,12,8,Lance Hooper,Ford,9.0,Marty Walsh,Baker Custom Homes,0,0,0,1,250,0,running,7815.0,127,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,13,15,Coy Gibbs,Chevrolet,20.0,Joe Gibbs,MBNA,0,0,0,1,250,0,running,6765.0,124,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,14,13,Nathan Haseleu,Ford,99.0,Jack Roush,Roush Performance,0,0,0,1,250,7,running,7715.0,126,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,15,19,Jim Inglebright,Chevrolet,2.0,Jim Inglebright,Jelly Belly,0,0,0,1,250,0,running,7215.0,118,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,16,26,Jason White,Ford,86.0,David Hodson,National Wild Turkey Federation,0,0,0,1,250,0,running,7615.0,115,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,17,25,Bobby Dotter,Chevrolet,8.0,Gene Christensen,People Against Drugs,0,0,0,1,249,0,running,6565.0,112,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,18,6,Bryan Reffner,Chevrolet,3.0,John Menard,Menards / Duracell,0,0,0,1,249,1,running,7515.0,114,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,19,9,Rick Crawford,Ford,14.0,Tom Mitchell,Milwaukee Electric Tool,0,0,0,1,249,3,running,7440.0,111,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,20,11,Chuck Hossfeld,Ford,50.0,Jack Roush,J.R.'s Garage,0,0,0,1,248,0,running,8315.0,103,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,21,28,David Donohue,Chevrolet,16.0,Sam Rensi,Team Rensi Motorsports,0,0,0,0,247,0,running,6340.0,100,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,22,14,Carlos Contreras,Dodge,43.0,Petty Enterprises,Hot Wheels,0,0,0,0,246,0,running,7290.0,97,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,23,32,Jonathon Price,Chevrolet,51.0,Rick Ware,Ware Racing Enterprises,0,0,0,0,245,0,running,7240.0,94,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,24,34,Jim Mills,Chevrolet,70.0,Jim Mills,"Turbines, Inc.",0,0,0,0,244,0,running,6190.0,91,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,25,31,Milan Garrett,Ford,85.0,Milan Garrett,Champion Wheel,0,0,0,0,243,0,running,6515.0,88,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,26,30,Larry Gunselman,Ford,63.0,Mike Mittler,Waterloo Tool Storage,0,0,0,0,243,0,running,6065.0,85,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,27,24,Lance Norick,Chevrolet,90.0,Ron Norick,Aventis Behring Choice,0,0,0,0,239,0,running,6940.0,82,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,28,23,Willy T. Ribbs,Dodge,8.0,Bobby Hamilton Racing,Dodge Motorsports,0,0,0,0,238,0,running,5840.0,79,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,29,16,Nathan Buttke,Chevrolet,81.0,Rick Ware,FansTeam.com,0,0,0,0,227,0,engine,5740.0,76,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,30,29,Matt Crafton,Chevrolet,88.0,Duke Thorson,Sealmaster Racing,0,0,0,0,220,0,running,6640.0,73,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,31,4,Dennis Setzer,Chevrolet,46.0,David Dollar,Acxiom / Computer Associates,0,0,0,0,206,0,running,6540.0,70,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,32,10,Steve Portenga,Chevrolet,72.0,Doc MacDonald,leftbehind.com,0,0,0,0,200,0,running,6440.0,67,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,33,22,Jason Small,Chevrolet,73.0,Joey Sonntag,Berryman Products,0,0,0,0,167,0,running,5340.0,64,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,34,33,Loni Richardson,Chevrolet,23.0,Tom Mazzuchi,Red Line Synthetic Oil,0,0,0,0,121,0,handling,5240.0,61,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,35,36,Tom Powers,Dodge,55.0,Tom Powers,Powers Motorsports,0,0,0,0,89,0,engine,5240.0,58,
2001,3,Mesa Marin,Mesa Marin Raceway,0.5,paved track,36,35,Morris Coffman,Chevrolet,71.0,Jim Mills,"Turbines, Inc.",0,0,0,0,3,0,engine,5240.0,55,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,1,2,Scott Riggs,Dodge,2.0,Jim Smith,Team ASE Racing,1,1,1,1,250,108,running,35560.0,180,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,2,14,Travis Kvapil,Chevrolet,60.0,Mike Addington,CAT Rental Stores,0,1,1,1,250,0,running,28275.0,170,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,3,6,Terry Cook,Ford,29.0,Bob Keselowski,K Automotive,0,1,1,1,250,0,running,18190.0,165,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,4,1,Joe Ruttman,Dodge,18.0,Bobby Hamilton Racing,Dana Corporation,0,1,1,1,250,9,running,14500.0,165,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,5,12,Randy Tolsma,Chevrolet,61.0,Ed Rensi,Big White Truck,0,1,1,1,250,0,running,11250.0,155,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,6,22,Matt Crafton,Chevrolet,88.0,Duke Thorson,Sealmaster Racing,0,0,1,1,250,0,running,9200.0,150,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,7,23,Rick Crawford,Ford,14.0,Tom Mitchell,Milwaukee Electric Tool,0,0,1,1,250,0,running,8650.0,146,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,8,18,Bryan Reffner,Chevrolet,3.0,John Menard,Menards / Duracell,0,0,1,1,250,0,running,8600.0,142,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,9,19,Ricky Hendrick,Chevrolet,17.0,Rick Hendrick,GMAC Financial Services,0,0,1,1,250,0,running,7550.0,138,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,10,13,Nathan Haseleu,Ford,99.0,Jack Roush,Roush Performance,0,0,1,1,250,0,running,10500.0,134,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,11,15,Carlos Contreras,Dodge,43.0,Petty Enterprises,Hot Wheels,0,0,0,1,249,0,running,8450.0,130,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,12,7,Rick Carelli,Chevrolet,66.0,Dale Phelon,Phelon Motorsports,0,0,0,1,247,0,running,8315.0,127,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,13,27,Jason White,Ford,86.0,David Hodson,National Wild Turkey Federation,0,0,0,1,247,0,running,8265.0,124,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,14,30,Ronnie Hornaday,Chevrolet,94.0,"Ron Hornaday, Jr.",Lucas Oil,0,0,0,1,224,0,running,7215.0,121,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,15,3,Bobby Hamilton,Dodge,4.0,Bobby Hamilton Racing,Dana Corporation,0,0,0,1,221,133,rear end,9315.0,128,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,16,5,"Billy Bigley, Jr.",Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,1,211,0,running,8490.0,115,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,17,28,Larry Gunselman,Ford,63.0,Mike Mittler,Waterloo Tool Storage,0,0,0,1,209,0,running,7040.0,112,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,18,20,Chuck Hossfeld,Ford,50.0,Jack Roush,J.R.'s Garage,0,0,0,1,208,0,running,7990.0,109,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,19,17,Dennis Setzer,Chevrolet,46.0,David Dollar,Acxiom / Computer Associates,0,0,0,1,203,0,running,7940.0,106,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,20,8,Jack Sprague,Chevrolet,24.0,Rick Hendrick,NetZero Platinum,0,0,0,1,200,0,engine,8515.0,103,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,21,32,Jason Thom,Chevrolet,12.0,Russell Kersh,Team Ontario / Impact Motorsports,0,0,0,0,180,0,ignition,8165.0,100,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,22,4,Ted Musgrave,Dodge,1.0,Jim Smith,Mopar Performance,0,0,0,0,174,0,running,6840.0,97,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,23,29,Nathan Buttke,Chevrolet,81.0,Rick Ware,FansTeam.com,0,0,0,0,156,0,engine,6815.0,94,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,24,24,Lance Hooper,Ford,9.0,Marty Walsh,Time Critical Freight,0,0,0,0,154,0,engine,7790.0,91,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,25,10,Jimmy Hensley,Chevrolet,72.0,Doc MacDonald,leftbehind.com,0,0,0,0,154,0,rear end,8140.0,88,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,26,33,Coy Gibbs,Chevrolet,51.0,Rick Ware,MBNA,0,0,0,0,146,0,engine,7715.0,85,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,27,21,Lance Norick,Chevrolet,90.0,Ron Norick,Aventis Behring Choice,0,0,0,0,139,0,running,6890.0,82,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,28,34,Jason Small,Chevrolet,73.0,Joey Sonntag,Guardian Fiberglass,0,0,0,0,95,0,crash,6665.0,79,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,29,9,Ken Schrader,Chevrolet,52.0,Ken Schrader,Federated Auto Parts,0,0,0,0,93,0,crash,6615.0,76,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,30,36,Michael Dokken,Ford,31.0,Bob Brevak,Signatureraceteam.com,0,0,0,0,92,0,transmission,6590.0,73,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,31,31,Jon Wood,Ford,15.0,Billy Ballew,Mark Warner,0,0,0,0,82,0,rear end,6140.0,70,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,32,11,Richard Landreth,Ford,84.0,Robert Long,Lemon's Auto Parts,0,0,0,0,79,0,suspension,6115.0,67,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,33,16,Bobby Dotter,Chevrolet,8.0,Gene Christensen,People Against Drugs,0,0,0,0,64,0,engine,6090.0,64,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,34,35,Ricky Sanders,Ford,19.0,James Murphy,Trucktrix.com,0,0,0,0,55,0,crash,6065.0,61,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,35,25,Ryan McGlynn,Chevrolet,0.0,Raynard McGlynn,Buyers Choice Auto Warranties,0,0,0,0,46,0,steering,6040.0,58,
2001,4,Martinsville,Martinsville Speedway,0.526,paved track,36,26,Morgan Shepherd,Ford,21.0,Morgan Shepherd,Genzman Racing,0,0,0,0,31,0,brakes,6015.0,55,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,1,1,Ted Musgrave,Dodge,1.0,Jim Smith,Mopar Performance,1,1,1,1,160,140,running,48310.0,185,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,2,4,Scott Riggs,Dodge,2.0,Jim Smith,Team ASE Racing,0,1,1,1,160,1,running,33675.0,175,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,3,2,Terry Cook,Ford,29.0,Bob Keselowski,K Automotive,0,1,1,1,160,0,running,31840.0,165,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,4,14,Rick Crawford,Ford,14.0,Tom Mitchell,Milwaukee Electric Tool,0,1,1,1,160,0,running,22150.0,160,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,5,10,Travis Kvapil,Chevrolet,60.0,Mike Addington,CAT Rental Stores,0,1,1,1,160,2,running,19425.0,160,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,6,9,Ricky Hendrick,Chevrolet,17.0,Rick Hendrick,GMAC Financial Services,0,0,1,1,160,0,running,14025.0,150,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,7,8,Matt Crafton,Chevrolet,88.0,Duke Thorson,Fast Track Driveway Sealer,0,0,1,1,159,0,running,13150.0,146,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,8,3,Jack Sprague,Chevrolet,24.0,Rick Hendrick,NetZero Platinum,0,0,1,1,159,10,running,11550.0,147,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,9,12,Dennis Setzer,Chevrolet,46.0,David Dollar,Acxiom / Computer Associates,0,0,1,1,159,2,running,10850.0,143,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,10,18,"Billy Bigley, Jr.",Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,1,1,159,0,running,13100.0,134,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,11,21,Randy Tolsma,Chevrolet,61.0,Ed Rensi,Team Rensi Motorsports,0,0,0,1,159,5,running,10100.0,135,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,12,5,Joe Ruttman,Dodge,18.0,Bobby Hamilton Racing,Dana Corporation,0,0,0,1,159,0,running,9915.0,127,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,13,6,Jimmy Hensley,Chevrolet,72.0,Doc MacDonald,leftbehind.com,0,0,0,1,158,0,running,9865.0,124,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,14,13,Lance Norick,Chevrolet,90.0,Ron Norick,Aventis Behring Choice,0,0,0,1,158,0,running,9815.0,121,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,15,20,Brendan Gaughan,Dodge,41.0,Mike Farris,The Orleans / NAPA / TKO,0,0,0,1,158,0,running,9315.0,118,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,16,26,Michael Ritch,Chevrolet,51.0,Rick Ware,Ware Racing Enterprises,0,0,0,1,158,0,running,9465.0,115,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,17,22,Ken Schrader,Chevrolet,52.0,Ken Schrader,Federated Auto Parts,0,0,0,1,158,0,running,8415.0,112,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,18,17,Frank Kimmel,Chevrolet,73.0,Joey Sonntag,County Building Centers,0,0,0,1,157,0,running,9240.0,109,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,19,11,Chuck Hossfeld,Ford,50.0,Jack Roush,Eldon,0,0,0,1,157,0,running,9140.0,106,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,20,23,Willy T. Ribbs,Dodge,8.0,Bobby Hamilton Racing,Dodge Motorsports,0,0,0,1,157,0,running,9740.0,103,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,21,7,Carlos Contreras,Dodge,43.0,Petty Enterprises,Hot Wheels,0,0,0,0,157,0,running,9390.0,100,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,22,25,Coy Gibbs,Chevrolet,20.0,Joe Gibbs,MBNA,0,0,0,0,156,0,running,9065.0,97,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,23,32,Larry Gunselman,Ford,63.0,Mike Mittler,Waterloo Tool Storage,0,0,0,0,155,0,running,8040.0,94,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,24,28,Bobby Dotter,Chevrolet,8.0,Gene Christensen,People Against Drugs,0,0,0,0,154,0,running,8015.0,91,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,25,34,Ricky Sanders,Ford,19.0,James Murphy,Trucktrix.com,0,0,0,0,154,0,running,8390.0,88,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,26,19,Nathan Buttke,Chevrolet,81.0,Rick Ware,FansTeam.com,0,0,0,0,152,0,running,7965.0,85,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,27,15,Nathan Haseleu,Ford,99.0,Jack Roush,Roush Performance,0,0,0,0,150,0,running,7940.0,82,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,28,36,Loni Richardson,Chevrolet,0.0,Larry Richardson,Intensitee Custom Racewear,0,0,0,0,146,0,running,7915.0,79,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,29,16,Jim Inglebright,Chevrolet,2.0,Jim Inglebright,Jelly Belly,0,0,0,0,145,0,brakes,7865.0,76,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,30,27,Stan Boyd,Chevrolet,89.0,James Liguori,Bars Leaks / Splatt,0,0,0,0,80,0,engine,7890.0,73,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,31,30,Jason White,Ford,86.0,David Hodson,National Wild Turkey Federation,0,0,0,0,68,0,engine,7840.0,70,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,32,24,Michael Dokken,Ford,31.0,Bob Brevak,Brevak Racing,0,0,0,0,24,0,crash,7815.0,67,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,33,33,Tom Powers,Dodge,55.0,Tom Powers,Truckseries.com,0,0,0,0,22,0,engine,7790.0,64,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,34,29,Wayne Edwards,Chevrolet,93.0,Lonnie Troxell,Tracvision / Mobile Satellite TV,0,0,0,0,9,0,engine,7765.0,61,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,35,35,Phil Bonifield,Chevrolet,23.0,Tom Mazzuchi,Red Line Oil / Coverall Carports,0,0,0,0,5,0,ignition,7765.0,58,
2001,5,Gateway,Gateway International Raceway,1.25,paved track,36,31,Bill Lester,Dodge,4.0,Bobby Hamilton Racing,Dana Corporation,0,0,0,0,1,0,handling,7765.0,55,
2001,6,Darlington,Darlington Raceway,1.366,paved track,1,3,Bobby Hamilton,Dodge,4.0,Bobby Hamilton Racing,Dana Corporation,1,1,1,1,135,125,running,43260.0,185,
2001,6,Darlington,Darlington Raceway,1.366,paved track,2,13,Ken Schrader,Chevrolet,52.0,Ken Schrader,Federated Auto Parts,0,1,1,1,135,0,running,26875.0,170,
2001,6,Darlington,Darlington Raceway,1.366,paved track,3,4,Scott Riggs,Dodge,2.0,Jim Smith,Team ASE Racing,0,1,1,1,135,0,running,18590.0,165,
2001,6,Darlington,Darlington Raceway,1.366,paved track,4,6,Rick Crawford,Ford,14.0,Tom Mitchell,Milwaukee Electric Tool,0,1,1,1,135,0,running,12475.0,160,
2001,6,Darlington,Darlington Raceway,1.366,paved track,5,5,Joe Ruttman,Dodge,18.0,Bobby Hamilton Racing,Dana Corporation,0,1,1,1,135,0,running,10300.0,155,
2001,6,Darlington,Darlington Raceway,1.366,paved track,6,7,Travis Kvapil,Chevrolet,60.0,Mike Addington,CAT Rental Stores,0,0,1,1,135,0,running,10425.0,150,
2001,6,Darlington,Darlington Raceway,1.366,paved track,7,8,Terry Cook,Ford,29.0,Bob Keselowski,K Automotive,0,0,1,1,135,0,running,8925.0,146,
2001,6,Darlington,Darlington Raceway,1.366,paved track,8,24,Matt Crafton,Chevrolet,88.0,Duke Thorson,Fast Track Driveway Sealer,0,0,1,1,135,4,running,8725.0,147,
2001,6,Darlington,Darlington Raceway,1.366,paved track,9,14,"Billy Bigley, Jr.",Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,1,1,135,0,running,8575.0,138,
2001,6,Darlington,Darlington Raceway,1.366,paved track,10,17,Nathan Haseleu,Ford,99.0,Jack Roush,Roush Performance,0,0,1,1,135,0,running,10525.0,134,
2001,6,Darlington,Darlington Raceway,1.366,paved track,11,12,Ronnie Hornaday,Chevrolet,94.0,"Ron Hornaday, Jr.",Lucas Oil,0,0,0,1,135,0,running,8350.0,130,
2001,6,Darlington,Darlington Raceway,1.366,paved track,12,1,Jack Sprague,Chevrolet,24.0,Rick Hendrick,NetZero Platinum,0,0,0,1,135,6,running,9315.0,132,
2001,6,Darlington,Darlington Raceway,1.366,paved track,13,10,Randy Tolsma,Chevrolet,61.0,Ed Rensi,The Big White Truck / 1-800-Marines,0,0,0,1,135,0,running,8165.0,124,
2001,6,Darlington,Darlington Raceway,1.366,paved track,14,11,Dennis Setzer,Chevrolet,46.0,David Dollar,Acxiom / Computer Associates,0,0,0,1,135,0,running,8115.0,121,
2001,6,Darlington,Darlington Raceway,1.366,paved track,15,15,Coy Gibbs,Chevrolet,20.0,Joe Gibbs,MBNA,0,0,0,1,135,0,running,8615.0,118,
2001,6,Darlington,Darlington Raceway,1.366,paved track,16,19,Bobby Dotter,Chevrolet,8.0,Gene Christensen,People Against Drugs,0,0,0,1,134,0,running,8015.0,115,
2001,6,Darlington,Darlington Raceway,1.366,paved track,17,35,Derrick Gilchrist,Ford,15.0,Billy Ballew,Ballew Motorsports,0,0,0,1,134,0,running,6965.0,112,
2001,6,Darlington,Darlington Raceway,1.366,paved track,18,26,Rodney Sawyers,Chevrolet,68.0,Rodney Sawyers,Cheerwine,0,0,0,1,134,0,running,6915.0,109,
2001,6,Darlington,Darlington Raceway,1.366,paved track,19,25,Nathan Buttke,Chevrolet,81.0,Rick Ware,FansTeam.com,0,0,0,1,134,0,running,7865.0,106,
2001,6,Darlington,Darlington Raceway,1.366,paved track,20,18,Lance Norick,Chevrolet,90.0,Ron Norick,Aventis Behring Choice,0,0,0,1,133,0,running,8740.0,103,
2001,6,Darlington,Darlington Raceway,1.366,paved track,21,28,Morgan Shepherd,Ford,21.0,Morgan Shepherd,Shepherd Motorsports,0,0,0,0,133,0,running,6740.0,100,
2001,6,Darlington,Darlington Raceway,1.366,paved track,22,30,"Ron Barfield, Jr.",Ford,23.0,Tom Mazzuchi,Stokes-Craven,0,0,0,0,133,0,running,6690.0,97,
2001,6,Darlington,Darlington Raceway,1.366,paved track,23,20,J.D. Gibbs,Chevrolet,48.0,Joe Gibbs,Hot Rod Magazine,0,0,0,0,133,0,running,6590.0,94,
2001,6,Darlington,Darlington Raceway,1.366,paved track,24,21,Chuck Hossfeld,Ford,50.0,Jack Roush,Eldon,0,0,0,0,133,0,running,7490.0,91,
2001,6,Darlington,Darlington Raceway,1.366,paved track,25,27,Jason White,Ford,86.0,David Hodson,National Wild Turkey Federation,0,0,0,0,129,0,running,7790.0,88,
2001,6,Darlington,Darlington Raceway,1.366,paved track,26,36,Jerry Hill,Ford,41.0,Jerry Hill,Hill Motorsports,0,0,0,0,129,0,running,6290.0,85,
2001,6,Darlington,Darlington Raceway,1.366,paved track,27,16,Carlos Contreras,Dodge,43.0,Petty Enterprises,Hot Wheels,0,0,0,0,129,0,running,7190.0,82,
