Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,4,Phoenix,Phoenix International Raceway,1.0,paved track,35.0,25.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,268.0,running,0.0,6.0
2016,4,Phoenix,Phoenix International Raceway,1.0,paved track,36.0,34.0,98.0,Cole Whitt,Rinnai Tankless Water Heaters (Jay Robinson),Chevrolet,236.0,overheating,0.0,5.0
2016,4,Phoenix,Phoenix International Raceway,1.0,paved track,37.0,10.0,17.0,Ricky Stenhouse Jr,Lenox Industrial Tools / Fastenal (Jack Roush),Ford,161.0,crash,0.0,4.0
2016,4,Phoenix,Phoenix International Raceway,1.0,paved track,38.0,16.0,27.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,104.0,crash,0.0,3.0
2016,4,Phoenix,Phoenix International Raceway,1.0,paved track,39.0,20.0,31.0,Ryan Newman,Grainger (Richard Childress),Chevrolet,51.0,crash,0.0,2.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,1.0,19.0,48.0,Jimmie Johnson,Lowe's / Superman (Rick Hendrick),Chevrolet,205.0,running,25.0,44.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,2.0,2.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,205.0,running,142.0,41.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,3.0,3.0,11.0,Denny Hamlin,Sport Clips (Joe Gibbs),Toyota,205.0,running,2.0,39.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,4.0,9.0,22.0,Joey Logano,AAA Southern California (Roger Penske),Ford,205.0,running,3.0,38.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,5.0,18.0,17.0,Ricky Stenhouse Jr,Kimberly-Clark Professional / Fastenal (Jack Roush),Ford,205.0,running,0.0,36.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,6.0,8.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,205.0,running,1.0,36.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,7.0,5.0,19.0,Carl Edwards,Subway (Joe Gibbs),Toyota,205.0,running,9.0,35.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,8.0,11.0,47.0,A.J. Allmendinger,Food4Less / Scott Products / Bush's Best (JTG-Daugherty Racing),Chevrolet,205.0,running,0.0,33.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,9.0,15.0,2.0,Brad Keselowski,Wurth (Roger Penske),Ford,205.0,running,0.0,32.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,10.0,10.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,205.0,running,0.0,31.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,11.0,27.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance / Batman (Rick Hendrick),Chevrolet,205.0,running,0.0,30.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,12.0,21.0,44.0,Brian Scott,Vons / WhiteTail Club / Ritz Triscuit (Richard Petty Motorsports),Ford,205.0,running,0.0,29.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,13.0,24.0,14.0,Brian Vickers,Janssen / Arnie's Army / Bass Pro Shops (Stewart Haas Racing),Chevrolet,205.0,running,0.0,28.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,14.0,4.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,205.0,running,0.0,27.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,15.0,13.0,27.0,Paul Menard,FVP / Menards (Richard Childress),Chevrolet,205.0,running,0.0,26.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,16.0,34.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,205.0,running,0.0,25.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,17.0,23.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,205.0,running,0.0,24.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,18.0,29.0,15.0,Clint Bowyer,"Visine (Harry Scott, Jr.)",Chevrolet,205.0,running,0.0,23.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,19.0,20.0,20.0,Matt Kenseth,"DeWalt ""Made in the U.S.A."" (Joe Gibbs)",Toyota,205.0,running,2.0,23.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,20.0,7.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,205.0,running,0.0,21.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,21.0,25.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,205.0,running,0.0,20.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,22.0,35.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,205.0,running,0.0,19.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,23.0,28.0,7.0,Regan Smith,"AIPAC (Tommy Baldwin, Jr.)",Chevrolet,205.0,running,0.0,18.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,24.0,1.0,3.0,Austin Dillon,American Ethanol E15 (Richard Childress),Chevrolet,205.0,running,0.0,17.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,25.0,6.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,205.0,running,0.0,16.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,26.0,36.0,98.0,Cole Whitt,Rinnai Tankless Water Heaters (Jay Robinson),Chevrolet,205.0,running,0.0,15.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,27.0,33.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,205.0,running,0.0,14.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,28.0,12.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,205.0,running,0.0,13.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,29.0,38.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,205.0,running,0.0,12.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,30.0,26.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,205.0,running,0.0,11.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,31.0,30.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,205.0,running,0.0,10.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,32.0,17.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,204.0,running,21.0,10.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,33.0,16.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,204.0,running,0.0,8.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,34.0,39.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,200.0,running,0.0,7.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,35.0,14.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,195.0,crash,0.0,6.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,36.0,37.0,30.0,Josh Wise,SBC Contractors / Support Our Troops (Curtis Key),Chevrolet,195.0,running,0.0,5.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,37.0,22.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,146.0,engine,0.0,4.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,38.0,31.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,120.0,crash,0.0,3.0
2016,5,Fontana,Auto Club Speedway,2.0,paved track,39.0,32.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,46.0,crash,0.0,2.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,1.0,7.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,500.0,running,352.0,45.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,2.0,6.0,47.0,A.J. Allmendinger,Kroger / Butterfinger / Coffee Mate (JTG-Daugherty Racing),Chevrolet,500.0,running,0.0,39.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,3.0,17.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,500.0,running,0.0,38.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,4.0,29.0,3.0,Austin Dillon,Dow (Richard Childress),Chevrolet,500.0,running,0.0,37.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,5.0,11.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,500.0,running,0.0,36.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,6.0,25.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,500.0,running,0.0,35.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,7.0,3.0,14.0,Brian Vickers,Janssen / Arnie's Army Charitable Foundation (Stewart Haas Racing),Chevrolet,500.0,running,0.0,34.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,8.0,4.0,27.0,Paul Menard,Libman / Menards (Richard Childress),Chevrolet,500.0,running,10.0,34.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,9.0,24.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,500.0,running,0.0,32.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,10.0,5.0,31.0,Ryan Newman,Grainger (Richard Childress),Chevrolet,500.0,running,0.0,31.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,11.0,1.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,500.0,running,21.0,31.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,12.0,14.0,16.0,Greg Biffle,Roush Performance Parts (Jack Roush),Ford,500.0,running,0.0,29.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,13.0,23.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,500.0,running,0.0,28.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,14.0,21.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,500.0,running,0.0,27.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,15.0,9.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,500.0,running,45.0,27.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,16.0,28.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,500.0,running,0.0,25.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,17.0,19.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,500.0,running,72.0,25.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,18.0,16.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,500.0,running,0.0,23.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,19.0,12.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,500.0,running,0.0,22.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,20.0,10.0,24.0,Chase Elliott,3M (Rick Hendrick),Chevrolet,499.0,running,0.0,21.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,21.0,22.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,499.0,running,0.0,20.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,22.0,2.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,499.0,running,0.0,19.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,23.0,15.0,1.0,Jamie McMurray,Bad Boy Off Road / Beechcraft (Chip Ganassi),Chevrolet,499.0,running,0.0,18.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,24.0,27.0,95.0,Michael McDowell,K-LOVE Radio (Leavine Family Racing),Chevrolet,498.0,running,0.0,17.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,25.0,30.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,497.0,running,0.0,16.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,26.0,26.0,44.0,Brian Scott,Goody's Mixed Fruit Blast (Richard Petty Motorsports),Ford,496.0,running,0.0,15.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,27.0,32.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,496.0,running,0.0,14.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,28.0,33.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,495.0,running,0.0,13.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,29.0,35.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,495.0,running,0.0,12.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,30.0,31.0,98.0,Cole Whitt,RTIC Coolers (Jay Robinson),Chevrolet,495.0,running,0.0,11.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,31.0,18.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,494.0,running,0.0,10.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,32.0,13.0,17.0,Ricky Stenhouse Jr,Milwaukee / Fastenal (Jack Roush),Ford,494.0,running,0.0,9.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,33.0,36.0,34.0,Chris Buescher,"CSX ""Play it Safe"" (Bob Jenkins)",Ford,491.0,running,0.0,8.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,34.0,34.0,7.0,Regan Smith,"Advanced Patient Care (Tommy Baldwin, Jr.)",Chevrolet,491.0,running,0.0,7.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,35.0,38.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,490.0,running,0.0,6.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,36.0,37.0,32.0,Joey Gase,Donate Life Virginia / AlloSource (Archie St. Hilaire),Ford,490.0,running,0.0,0.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,37.0,40.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,490.0,running,0.0,4.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,38.0,39.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,326.0,engine,0.0,3.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,39.0,8.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,221.0,crash,0.0,2.0
2016,6,Martinsville,Martinsville Speedway,0.526,paved track,40.0,20.0,43.0,Aric Almirola,STP (Richard Petty Motorsports),Ford,206.0,engine,0.0,1.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,15.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,334.0,running,34.0,44.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,16.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,334.0,running,0.0,39.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,2.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,334.0,running,0.0,38.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,11.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,334.0,running,0.0,37.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,4.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,334.0,running,1.0,37.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,3.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,334.0,running,141.0,37.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,1.0,19.0,Carl Edwards,Stanley Tools (Joe Gibbs),Toyota,334.0,running,124.0,35.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,17.0,5.0,Kasey Kahne,Quicken Loans (Rick Hendrick),Chevrolet,334.0,running,0.0,33.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,21.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,334.0,running,0.0,32.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,22.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,334.0,running,1.0,32.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,9.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,334.0,running,20.0,31.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,6.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,334.0,running,0.0,29.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,18.0,1.0,Jamie McMurray,Bad Boy Off Road / Dixie Chopper (Chip Ganassi),Chevrolet,334.0,running,0.0,28.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,20.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,334.0,running,0.0,27.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,12.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,334.0,running,12.0,27.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,5.0,17.0,Ricky Stenhouse Jr,Zest (Jack Roush),Ford,334.0,running,0.0,25.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,19.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,333.0,running,0.0,24.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,8.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,332.0,running,0.0,23.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,10.0,3.0,Austin Dillon,Dow Energy & Water / FlexsoLyt (Richard Childress),Chevrolet,332.0,running,0.0,22.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,30.0,95.0,Ty Dillon,Nexium 24 Hr. (Leavine Family Racing),Chevrolet,332.0,running,0.0,0.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,26.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,332.0,running,0.0,20.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,23.0,47.0,A.J. Allmendinger,Kroger / Bush's Beans / Louisiana Hot Sauce (JTG-Daugherty Racing),Chevrolet,332.0,running,0.0,19.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,32.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,332.0,running,0.0,18.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,24.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,331.0,running,0.0,17.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,33.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,330.0,running,0.0,16.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,25.0,27.0,Paul Menard,Rockstar Energy / Menards (Richard Childress),Chevrolet,330.0,running,0.0,15.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,27.0,44.0,Brian Scott,Albertson's / Tom Thumb (Richard Petty Motorsports),Ford,330.0,running,0.0,14.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,34.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,330.0,running,0.0,13.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,7.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,330.0,running,0.0,12.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,37.0,98.0,Cole Whitt,Premium Motorsports (Jay Robinson),Chevrolet,329.0,running,0.0,11.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,28.0,7.0,Regan Smith,"Fire Alarm Services (Tommy Baldwin, Jr.)",Chevrolet,329.0,running,0.0,10.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,35.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,329.0,running,0.0,9.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,33.0,31.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,328.0,running,1.0,9.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,34.0,29.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,327.0,running,0.0,7.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,35.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,323.0,running,0.0,6.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,36.0,40.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,315.0,running,0.0,5.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,37.0,13.0,14.0,Brian Vickers,TaxAct Military Files Free (Stewart Haas Racing),Chevrolet,290.0,crash,0.0,4.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,38.0,36.0,15.0,Clint Bowyer,"Visine (Harry Scott, Jr.)",Chevrolet,289.0,crash,0.0,3.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,39.0,14.0,16.0,Greg Biffle,Kleen Performance Products (Jack Roush),Ford,286.0,crash,0.0,2.0
2016,7,Fort Worth,Texas Motor Speedway,1.5,paved track,40.0,39.0,30.0,Josh Wise,CrawfestNB.com / Radisson Fort Worth (Curtis Key),Chevrolet,178.0,crash,0.0,1.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,1.0,1.0,19.0,Carl Edwards,Comcast Business (Joe Gibbs),Toyota,500.0,running,276.0,45.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,2.0,20.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,500.0,running,0.0,39.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,3.0,26.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,500.0,running,41.0,39.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,4.0,19.0,24.0,Chase Elliott,Kelley Blue Book (Rick Hendrick),Chevrolet,500.0,running,0.0,37.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,5.0,10.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,500.0,running,0.0,36.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,6.0,30.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,500.0,running,0.0,35.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,7.0,7.0,4.0,Kevin Harvick,Ditech Home Loans (Stewart Haas Racing),Chevrolet,500.0,running,13.0,35.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,8.0,36.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,500.0,running,0.0,33.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,9.0,17.0,31.0,Ryan Newman,Wix Filters (Richard Childress),Chevrolet,500.0,running,0.0,32.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,10.0,3.0,22.0,Joey Logano,Autotrader.com (Roger Penske),Ford,500.0,running,4.0,32.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,11.0,18.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,500.0,running,0.0,30.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,12.0,23.0,16.0,Greg Biffle,Roush Performance Parts (Jack Roush),Ford,500.0,running,0.0,29.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,13.0,13.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,500.0,running,0.0,28.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,14.0,8.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,500.0,running,0.0,27.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,15.0,14.0,27.0,Paul Menard,Tarkett / Menards (Richard Childress),Chevrolet,500.0,running,4.0,27.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,16.0,32.0,17.0,Ricky Stenhouse Jr,Zest (Jack Roush),Ford,500.0,running,0.0,25.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,17.0,11.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,500.0,running,0.0,24.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,18.0,12.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,500.0,running,0.0,23.0
2016,8,Bristol,Bristol Motor Speedway,0.533,paved track,19.0,9.0,47.0,A.J. Allmendinger,Bush's Beans / Scott Products / Kroger (JTG-Daugherty Racing),Chevrolet,500.0,running,0.0,22.0
