driver,career_races,career_wins,career_win_pct,career_top_5,career_top_5_pct,career_top_10,career_top_10_pct,career_top_20,career_top_20_pct,career_avg_start,career_best_start,career_worst_start,career_avg_finish,career_best_finish,career_worst_finish,career_avg_laps_led,career_total_laps_led,career_most_laps_led,career_total_money,career_avg_money,career_max_race_money,career_min_race_money
Jesse Love,14,1,0.07143,3,0.21429,7,0.5,12,0.85714,7.29,1,15,12.29,1,28,18.21,255,157,0,,,
Jim Bown,122,0,0.0,4,0.03279,11,0.09016,42,0.34426,20.65,1,42,24.57,3,42,0.39,48,25,533411,4372,23636,575
"Jim Brinkley, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,27.0,27,27,24.0,24,24,0.0,0,0,770,770,770,770
Jim Coltrane,2,0,0.0,0,0.0,0,0.0,1,0.5,,,,21.5,20,23,0.0,0,0,425,213,220,205
Jim Dottellis,4,0,0.0,0,0.0,0,0.0,1,0.25,19.33,15,22,29.0,14,38,0.0,0,0,1725,431,680,175
Jim Keeker,1,0,0.0,0,0.0,0,0.0,0,0.0,27.0,27,27,25.0,25,25,0.0,0,0,1125,1125,1125,1125
Jim Sauter,4,0,0.0,0,0.0,0,0.0,2,0.5,23.25,10,31,21.75,16,29,0.0,0,0,20750,5188,11315,625
Jimmie Johnson,93,1,0.01075,9,0.09677,24,0.25806,56,0.60215,17.03,1,43,18.14,1,43,3.81,354,90,1737660,18685,88220,4765
Jimmy Burns,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,25.0,25,25,0.0,0,0,1730,1730,1730,1730
Jimmy Cope,1,0,0.0,0,0.0,0,0.0,1,1.0,26.0,26,26,18.0,18,18,0.0,0,0,1655,1655,1655,1655
"Jimmy Edwards, Jr.",1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,34.0,34,34,0.0,0,0,535,535,535,535
Jimmy Foster,16,0,0.0,0,0.0,0,0.0,1,0.0625,26.13,9,40,34.75,16,42,0.0,0,0,96537,6034,11320,2860
Jimmy Hardin,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,24.0,24,24,0.0,0,0,100,100,100,100
Jimmy Henderson,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,33.0,33,33,0.0,0,0,14920,14920,14920,14920
Jimmy Hensley,255,9,0.03529,63,0.24706,129,0.50588,207,0.81176,11.55,1,42,12.6,1,42,7.44,1897,192,838592,3289,25250,175
Jimmy Horton,7,0,0.0,0,0.0,0,0.0,2,0.28571,25.14,18,34,28.14,15,41,0.0,0,0,10058,1437,3350,385
Jimmy Jennings,2,0,0.0,0,0.0,0,0.0,2,1.0,,,,15.5,11,20,0.0,0,0,670,335,450,220
Jimmy Kitchens,47,0,0.0,0,0.0,1,0.02128,3,0.06383,36.19,18,43,33.77,7,43,0.0,0,0,639433,13605,37675,2280
Jimmy Lawson,113,0,0.0,2,0.0177,20,0.17699,83,0.73451,17.77,3,41,16.51,5,35,0.0,0,0,74090,656,1645,210
Jimmy Means,3,0,0.0,0,0.0,1,0.33333,1,0.33333,21.0,14,30,23.33,10,30,0.0,0,0,4810,1603,2575,935
Jimmy Morales,2,0,0.0,0,0.0,0,0.0,1,0.5,28.5,25,32,29.5,20,39,0.0,0,0,79095,39548,39970,39125
Jimmy Poovey,2,0,0.0,0,0.0,0,0.0,2,1.0,30.5,26,35,16.0,16,16,0.0,0,0,1650,825,825,825
Jimmy Spencer,211,12,0.05687,44,0.20853,93,0.44076,131,0.62085,17.16,1,40,17.08,1,42,11.65,2458,192,2048070,9706,72950,270
Jimmy Vasser,2,0,0.0,0,0.0,0,0.0,0,0.0,18.5,5,32,26.5,25,28,0.0,0,0,45175,22588,32600,12575
Jimmy Weller III,10,0,0.0,0,0.0,0,0.0,0,0.0,32.1,25,37,31.9,26,40,0.0,0,0,217371,21737,27347,18336
Jody Lavender,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,23.0,23,23,0.0,0,0,11780,11780,11780,11780
Jody Ridley,3,0,0.0,2,0.66667,2,0.66667,2,0.66667,6.33,3,12,11.0,2,29,6.67,20,20,21380,7127,15950,780
Joe Aramendia,3,0,0.0,0,0.0,0,0.0,1,0.33333,36.33,25,43,22.67,20,25,0.0,0,0,49005,16335,18950,11450
Joe Bessey,163,1,0.00613,4,0.02454,20,0.1227,67,0.41104,21.85,1,43,23.21,1,43,2.08,339,107,1163192,7136,30260,700
Joe Buford,18,0,0.0,0,0.0,0,0.0,1,0.05556,33.61,10,43,34.61,17,43,0.06,1,1,196826,10935,15025,5650
Joe Bush,3,0,0.0,0,0.0,0,0.0,0,0.0,38.67,35,42,31.33,29,33,0.0,0,0,33425,11142,14325,8825
Joe Cooksey,3,0,0.0,0,0.0,0,0.0,0,0.0,42.33,42,43,33.67,29,43,0.0,0,0,37850,12617,16575,8140
Joe Cudmore,5,0,0.0,0,0.0,0,0.0,1,0.2,31.8,22,42,23.6,12,37,0.0,0,0,9886,1977,3935,650
Joe Falk,1,0,0.0,0,0.0,0,0.0,1,1.0,23.0,23,23,17.0,17,17,0.0,0,0,250,250,250,250
Joe Fields,2,0,0.0,0,0.0,0,0.0,2,1.0,,,,14.5,11,18,0.0,0,0,775,388,450,325
Joe Fox,2,0,0.0,0,0.0,0,0.0,0,0.0,38.5,36,41,39.5,38,41,0.0,0,0,48480,24240,31700,16780
Joe Frasson,1,0,0.0,0,0.0,0,0.0,1,1.0,16.0,16,16,12.0,12,12,0.0,0,0,2350,2350,2350,2350
Joe Graf Jr,126,0,0.0,0,0.0,5,0.03968,31,0.24603,26.35,3,40,25.75,7,40,0.16,20,8,0,,,
Joe Harrison,39,0,0.0,0,0.0,0,0.0,16,0.41026,23.69,6,41,22.26,11,44,0.0,0,0,30110,772,2315,200
Joe Kelly,27,0,0.0,1,0.03704,6,0.22222,18,0.66667,17.89,5,34,18.11,5,40,0.0,0,0,32925,1219,5070,275
Joe Millikan,5,0,0.0,0,0.0,1,0.2,3,0.6,23.2,16,32,24.2,8,44,0.0,0,0,3380,676,1010,270
Joe Nemechek,453,16,0.03532,74,0.16336,126,0.27815,255,0.56291,18.64,1,43,18.99,1,43,6.42,2906,147,7384429,17375,85175,360
Joe Nott,1,0,0.0,0,0.0,0,0.0,0,0.0,27.0,27,27,33.0,33,33,0.0,0,0,3485,3485,3485,3485
Joe Pezza,2,0,0.0,0,0.0,0,0.0,0,0.0,39.0,38,40,36.0,34,38,0.0,0,0,5275,2638,2750,2525
Joe Ruttman,21,1,0.04762,2,0.09524,5,0.2381,7,0.33333,12.14,2,36,24.0,1,40,2.43,51,27,111515,5310,17860,365
Joe Thurman,184,0,0.0,6,0.03261,31,0.16848,121,0.65761,21.99,2,43,17.65,4,40,0.3,56,47,231629,1259,11400,200
Joe Varde,1,0,0.0,0,0.0,0,0.0,0,0.0,18.0,18,18,34.0,34,34,0.0,0,0,8180,8180,8180,8180
Joel Kauffman,18,0,0.0,0,0.0,0,0.0,0,0.0,28.94,12,42,31.22,22,43,0.0,0,0,370426,20579,42180,13965
Joey Clanton,18,0,0.0,1,0.05556,1,0.05556,7,0.38889,23.06,10,37,22.78,5,41,0.11,2,2,338345,18797,34625,11865
Joey Coulter,5,0,0.0,0,0.0,1,0.2,4,0.8,13.4,6,21,15.4,10,21,0.6,3,3,96450,19290,23550,15825
Joey Gase,280,0,0.0,1,0.00357,4,0.01429,39,0.13929,31.86,14,43,27.23,5,43,0.01,2,1,2283055,20945,55701,9286
Joey Kourafas,12,0,0.0,2,0.16667,3,0.25,7,0.58333,20.92,1,39,21.25,3,41,0.33,4,4,44928,3744,11094,450
Joey Logano,176,30,0.17045,95,0.53977,143,0.8125,166,0.94318,6.41,1,38,6.94,1,36,26.59,4680,300,5078327,34783,107488,10825
Joey McCarthy,9,0,0.0,0,0.0,0,0.0,0,0.0,38.78,32,43,36.11,28,43,0.0,0,0,47465,5274,15045,2285
Joey Michaels,2,0,0.0,0,0.0,0,0.0,1,0.5,14.0,14,14,20.5,14,27,0.0,0,0,975,488,875,100
Joey Miller,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,36.0,36,36,0.0,0,0,19150,19150,19150,19150
Joey Scarallo,2,0,0.0,0,0.0,0,0.0,0,0.0,38.0,37,39,38.5,38,39,0.0,0,0,26180,13090,13875,12305
Johanna Long,42,0,0.0,0,0.0,0,0.0,18,0.42857,21.64,8,42,23.55,12,40,0.0,0,0,943361,22461,54013,13875
John Alexander,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,40.0,40,40,0.0,0,0,2535,2535,2535,2535
John Anderson,5,0,0.0,0,0.0,2,0.4,3,0.6,17.4,13,22,19.4,6,36,0.0,0,0,10830,2166,3800,700
John Andretti,37,0,0.0,1,0.02703,4,0.10811,22,0.59459,21.68,5,39,20.97,5,42,0.08,3,1,981164,26518,49645,17051
John Blankenship,4,0,0.0,0,0.0,0,0.0,0,0.0,29.5,26,39,27.5,23,36,0.0,0,0,82522,20631,22608,19093
John Britt,1,0,0.0,0,0.0,0,0.0,0,0.0,27.0,27,27,28.0,28,28,0.0,0,0,630,630,630,630
John Cleek,2,0,0.0,0,0.0,0,0.0,0,0.0,22.5,14,31,32.0,24,40,0.0,0,0,1050,525,820,230
John Currence,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,23.0,23,23,0.0,0,0,205,205,205,205
John Finger,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,24.0,24,24,0.0,0,0,10600,10600,10600,10600
John Graham,14,0,0.0,0,0.0,0,0.0,0,0.0,38.71,32,42,31.5,23,41,0.0,0,0,197845,19785,35350,12905
John H. Nemechek,107,10,0.09346,36,0.33645,65,0.60748,84,0.78505,11.37,1,38,11.79,1,37,16.41,1756,198,0,,,
John Hayden,16,0,0.0,0,0.0,0,0.0,2,0.125,34.25,22,43,30.88,18,43,0.0,0,0,223924,13995,19150,10560
John Jackson,37,0,0.0,0,0.0,0,0.0,0,0.0,37.27,24,42,36.41,30,42,0.0,0,0,185908,12394,17889,9661
John Linville,136,0,0.0,0,0.0,3,0.02206,71,0.52206,24.84,10,44,20.74,8,42,0.0,0,0,118148,869,4880,200
John Livingston,4,0,0.0,0,0.0,0,0.0,2,0.5,36.0,36,36,20.25,15,29,0.0,0,0,1420,355,760,175
John McFadden,4,0,0.0,0,0.0,0,0.0,1,0.25,31.0,20,37,26.25,17,33,0.0,0,0,4210,1053,1850,205
John Nemechek,1,0,0.0,0,0.0,0,0.0,0,0.0,23.0,23,23,30.0,30,30,0.0,0,0,2275,2275,2275,2275
John Plemmons,2,0,0.0,0,0.0,0,0.0,2,1.0,,,,16.0,16,16,0.0,0,0,510,255,270,240
John Preston,6,0,0.0,0,0.0,0,0.0,0,0.0,32.17,10,44,32.0,24,40,0.0,0,0,39275,6546,8500,5025
John Settlemyre,6,1,0.16667,2,0.33333,4,0.66667,6,1.0,11.5,5,18,8.83,1,20,8.83,53,53,4860,810,2200,220
John Tanner,4,0,0.0,0,0.0,0,0.0,0,0.0,33.5,31,37,29.25,21,39,0.0,0,0,11665,2916,3510,2065
John Utsman,7,0,0.0,0,0.0,1,0.14286,5,0.71429,16.75,9,24,17.57,8,27,0.0,0,0,6240,891,3030,215
John Wes Townley,76,0,0.0,0,0.0,0,0.0,24,0.31579,22.86,5,43,25.03,13,42,0.21,16,10,1749946,23648,55651,11369
John Young,5,0,0.0,0,0.0,0,0.0,0,0.0,35.4,27,42,32.6,28,39,0.0,0,0,106168,21234,40945,11520
"Johnny Benson, Jr.",91,3,0.03297,19,0.20879,35,0.38462,59,0.64835,19.03,1,44,17.53,1,43,8.18,744,113,1043215,11464,48525,1625
Johnny Borneman III,20,0,0.0,1,0.05,1,0.05,3,0.15,33.3,19,43,27.65,5,43,0.0,0,0,402426,20121,27775,13175
Johnny Chapman,117,0,0.0,0,0.0,0,0.0,6,0.05128,32.44,11,43,35.74,11,43,0.0,0,0,1565421,13380,28808,1560
Johnny O'Connell,1,0,0.0,0,0.0,0,0.0,1,1.0,12.0,12,12,12.0,12,12,0.0,0,0,19400,19400,19400,19400
Johnny Rumley,51,2,0.03922,2,0.03922,8,0.15686,17,0.33333,24.78,1,44,23.22,1,42,3.9,199,135,313627,6150,23174,1205
Johnny Sauter,207,3,0.01449,21,0.10145,50,0.24155,112,0.54106,18.86,1,41,20.32,1,43,4.53,937,162,5448419,26708,92470,10825
Johnny Smith,2,0,0.0,0,0.0,0,0.0,1,0.5,12.0,8,16,20.5,19,22,0.0,0,0,3280,1640,1650,1630
Johnny Talley,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,37.0,37,37,0.0,0,0,525,525,525,525
Jon Lizotte,1,0,0.0,0,0.0,0,0.0,0,0.0,41.0,41,41,34.0,34,34,0.0,0,0,1200,1200,1200,1200
Jon Wood,85,0,0.0,3,0.03529,12,0.14118,38,0.44706,22.98,2,41,22.73,2,43,0.04,3,2,2177924,25623,72925,12025
Jonathan Lee Edwards,2,0,0.0,0,0.0,0,0.0,1,0.5,,,,18.5,16,21,0.0,0,0,510,255,295,215
Jordan Anderson,23,0,0.0,2,0.08696,2,0.08696,5,0.21739,31.09,18,38,29.78,4,40,0.3,7,6,20227,20227,20227,20227
Jordan Taylor,2,0,0.0,0,0.0,0,0.0,1,0.5,9.0,6,12,21.5,16,27,0.0,0,0,0,,,
Jorge Goeters,10,0,0.0,0,0.0,2,0.2,3,0.3,21.2,1,43,25.7,7,41,2.7,27,24,283745,28375,54860,14265
Jose Luis Ramirez,2,0,0.0,0,0.0,0,0.0,0,0.0,31.0,29,33,35.0,31,39,0.0,0,0,78720,39360,40985,37735
Josh Berry,95,5,0.05263,28,0.29474,52,0.54737,71,0.74737,12.32,1,33,13.44,1,38,8.24,783,95,74064,24688,26739,23575
Josh Bilicki,98,0,0.0,0,0.0,2,0.02041,20,0.20408,28.89,8,40,26.97,8,40,0.16,16,10,0,,,
Josh Reaume,35,0,0.0,0,0.0,0,0.0,0,0.0,36.43,24,40,34.31,23,40,0.0,0,0,492660,18948,50590,9970
Josh Richards,14,0,0.0,0,0.0,0,0.0,4,0.28571,26.14,17,36,25.71,16,34,0.0,0,0,202469,14462,23848,11395
Josh Richeson,24,0,0.0,0,0.0,0,0.0,0,0.0,33.54,19,42,37.33,27,43,0.0,0,0,334071,13920,38250,8010
Josh Williams,200,0,0.0,0,0.0,14,0.07,83,0.415,24.74,7,40,22.65,6,40,0.1,19,10,0,,,
Josh Wise,150,0,0.0,2,0.01333,6,0.04,42,0.28,27.17,4,43,29.31,4,43,0.14,21,7,2737826,19280,52278,9160
Juan Carlos Blum,13,0,0.0,0,0.0,0,0.0,0,0.0,37.31,30,41,30.15,26,37,0.0,0,0,281174,21629,42120,14095
Juan Pablo Montoya,23,1,0.04348,1,0.04348,3,0.13043,13,0.56522,17.65,2,37,21.0,1,40,2.26,52,43,658146,28615,125646,14625
Julia Landauer,2,0,0.0,0,0.0,0,0.0,0,0.0,34.5,32,37,32.0,28,36,0.0,0,0,0,,,
Junior Franks,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,33.0,33,33,0.0,0,0,3685,3685,3685,3685
Junior Garrett,1,0,0.0,0,0.0,0,0.0,0,0.0,38.0,38,38,25.0,25,25,0.0,0,0,900,900,900,900
Junior Miller,11,0,0.0,0,0.0,1,0.09091,7,0.63636,29.57,20,38,17.91,8,28,0.0,0,0,5540,504,965,210
Junior Niedecken,4,0,0.0,0,0.0,1,0.25,4,1.0,27.0,16,35,11.75,9,14,0.0,0,0,7750,1938,2955,700
Justin Allgaier,452,24,0.0531,147,0.32522,269,0.59513,374,0.82743,10.13,1,42,11.67,1,40,12.94,5849,182,4868875,27982,94318,15140
Justin Ashburn,30,0,0.0,0,0.0,0,0.0,2,0.06667,37.77,27,43,36.9,14,43,0.03,1,1,485157,16172,37625,9799
Justin Boston,2,0,0.0,0,0.0,1,0.5,2,1.0,11.5,11,12,10.5,9,12,0.0,0,0,42290,21145,21550,20740
Justin Diercks,14,0,0.0,0,0.0,0,0.0,0,0.0,37.29,28,43,31.5,22,43,0.0,0,0,253527,18109,25235,12935
Justin Haley,107,4,0.03738,24,0.2243,69,0.64486,93,0.86916,9.74,1,40,11.48,1,38,2.58,276,80,0,,,
Justin Hobgood,15,0,0.0,0,0.0,0,0.0,0,0.0,31.6,11,43,39.53,27,43,0.0,0,0,267121,17808,21865,14665
Justin Jennings,2,0,0.0,0,0.0,0,0.0,0,0.0,34.5,34,35,29.0,26,32,0.0,0,0,25760,12880,13350,12410
Justin Labonte,76,1,0.01316,1,0.01316,3,0.03947,24,0.31579,27.88,4,43,25.7,1,43,0.25,19,12,1561602,20547,79985,5885
Justin Lofton,4,0,0.0,0,0.0,0,0.0,2,0.5,22.75,9,32,24.0,16,37,0.0,0,0,89274,22319,25763,18250
Justin Marks,36,1,0.02778,3,0.08333,7,0.19444,17,0.47222,16.67,2,40,21.86,1,43,1.19,43,43,349508,26885,55846,9715
Kaden Honeycutt,2,0,0.0,0,0.0,0,0.0,0,0.0,25.5,18,33,30.5,23,38,0.0,0,0,0,,,
Kasey Kahne,215,8,0.03721,46,0.21395,87,0.40465,149,0.69302,12.28,1,41,15.79,1,43,6.41,1378,152,5127899,24188,94050,9675
Kat Teasdale,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,31.0,31,31,0.0,0,0,5375,5375,5375,5375
Katherine Legge,5,0,0.0,0,0.0,0,0.0,1,0.2,26.0,22,32,28.6,14,38,0.0,0,0,0,,,
Kaz Grala,77,0,0.0,7,0.09091,19,0.24675,47,0.61039,21.13,3,40,18.78,4,40,0.23,18,8,0,,,
Keith Murt,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,38.0,38,38,0.0,0,0,17545,17545,17545,17545
Kelly Admiraal,4,0,0.0,0,0.0,0,0.0,0,0.0,28.0,23,35,27.5,22,35,0.0,0,0,73440,18360,22600,14945
Kelly Bires,88,0,0.0,3,0.03409,13,0.14773,41,0.46591,21.47,2,42,23.33,4,43,0.16,14,5,2163287,24583,54037,9810
Kelly Denton,36,0,0.0,0,0.0,0,0.0,8,0.22222,27.92,13,43,28.78,13,43,0.08,3,3,440341,12232,29670,3135
Kelly Moore,37,0,0.0,1,0.02703,5,0.13514,16,0.43243,22.3,1,44,24.59,2,44,5.16,191,150,142287,3846,32475,325
Ken Alexander,12,0,0.0,0,0.0,0,0.0,0,0.0,38.08,29,41,34.08,29,43,0.0,0,0,139509,11626,18030,8615
Ken Bouchard,44,0,0.0,0,0.0,12,0.27273,24,0.54545,26.07,11,42,20.18,6,43,0.05,2,1,83584,1900,5920,325
Ken Butler III,25,0,0.0,0,0.0,0,0.0,3,0.12,34.16,23,40,28.92,17,39,0.0,0,0,549536,21981,31498,12186
Ken Cross,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,22.0,22,22,0.0,0,0,215,215,215,215
Ken Knight,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,31.0,31,31,0.0,0,0,550,550,550,550
Ken Ragan,5,0,0.0,0,0.0,0,0.0,2,0.4,23.8,11,39,21.4,11,33,0.0,0,0,6770,1354,3350,425
Ken Schrader,116,2,0.01724,18,0.15517,39,0.33621,64,0.55172,17.75,1,40,19.78,1,43,2.74,318,55,878815,7576,44025,400
"Ken Wallace, Jr.",5,0,0.0,0,0.0,0,0.0,3,0.6,34.4,29,40,19.4,16,24,0.0,0,0,17918,3584,6250,2658
Kenny Burks,93,0,0.0,2,0.02151,10,0.10753,53,0.56989,18.01,3,42,19.67,4,38,0.0,0,0,112065,1205,8350,100
Kenny Gragg,4,0,0.0,0,0.0,0,0.0,1,0.25,21.5,9,27,26.25,17,32,0.0,0,0,3700,925,1300,650
Kenny Habul,15,0,0.0,0,0.0,0,0.0,6,0.4,22.33,10,34,25.13,14,36,0.0,0,0,201406,16784,22792,11125
Kenny Hendrick,41,0,0.0,0,0.0,0,0.0,2,0.04878,33.37,10,43,35.83,12,43,0.0,0,0,818085,19953,49948,10015
"Kenny Irwin, Jr.",14,0,0.0,2,0.14286,4,0.28571,9,0.64286,19.86,4,36,19.71,5,39,0.0,0,0,174815,12487,24550,6605
Kenny Robbins,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,23.0,23,23,0.0,0,0,1440,1440,1440,1440
Kenny Wallace,547,9,0.01645,66,0.12066,173,0.31627,359,0.65631,17.6,1,42,16.88,1,43,5.45,2979,214,9434776,17248,62664,345
Kerry Bodenhamer,2,0,0.0,0,0.0,0,0.0,1,0.5,23.0,23,23,18.0,12,24,0.0,0,0,600,300,400,200
Kerry Earnhardt,72,0,0.0,3,0.04167,6,0.08333,28,0.38889,24.25,7,39,24.82,2,43,0.18,13,9,1290546,17924,66445,5330
Kertus Davis,117,0,0.0,0,0.0,1,0.00855,2,0.01709,32.03,10,43,35.21,10,43,0.03,4,3,2233120,19086,50124,8630
Kevin Conway,34,0,0.0,0,0.0,0,0.0,5,0.14706,30.88,18,43,27.15,15,43,0.0,0,0,708494,20838,29918,9375
Kevin Cywinski,2,0,0.0,0,0.0,0,0.0,1,0.5,24.0,19,29,22.0,19,25,0.0,0,0,12620,6310,7670,4950
Kevin Grubb,174,0,0.0,10,0.05747,32,0.18391,87,0.5,19.82,1,43,22.03,2,43,0.8,139,28,2685021,15431,41175,2850
Kevin Hamlin,43,0,0.0,0,0.0,2,0.04651,8,0.18605,28.0,10,43,29.79,7,43,0.19,8,5,886984,20628,33950,12030
Kevin Harvick,349,47,0.13467,186,0.53295,261,0.74785,310,0.88825,9.11,1,42,8.41,1,42,27.81,9706,241,10593461,32297,116200,6730
Kevin Lepage,350,2,0.00571,19,0.05429,51,0.14571,127,0.36286,24.91,1,43,25.41,1,45,1.61,562,97,5136658,14676,60175,1550
Kevin O'Connell,8,0,0.0,1,0.125,1,0.125,2,0.25,33.13,26,37,27.13,3,37,0.0,0,0,170272,21284,41090,12500
Kevin Prince,1,0,0.0,0,0.0,0,0.0,0,0.0,21.0,21,21,39.0,39,39,0.0,0,0,4275,4275,4275,4275
Kevin Ray,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,21.0,21,21,0.0,0,0,2900,2900,2900,2900
Kevin Schwantz,18,0,0.0,0,0.0,2,0.11111,3,0.16667,23.61,7,40,30.39,8,43,2.33,42,39,162506,9028,27225,2750
Kevin Simmons,6,0,0.0,0,0.0,0,0.0,0,0.0,34.0,22,38,30.83,25,37,0.0,0,0,25070,4178,6410,2900
Kevin Swindell,30,0,0.0,0,0.0,3,0.1,10,0.33333,22.07,5,37,24.5,8,42,0.2,6,3,593026,19768,33128,12045
Kieran Dynes,1,0,0.0,0,0.0,0,0.0,0,0.0,42.0,42,42,43.0,43,43,0.0,0,0,12800,12800,12800,12800
Kim Crosby,10,0,0.0,0,0.0,0,0.0,1,0.1,38.6,34,43,34.8,20,40,0.0,0,0,161575,16158,20135,11260
Kimi Raikkonen,1,0,0.0,0,0.0,0,0.0,0,0.0,22.0,22,22,27.0,27,27,0.0,0,0,17698,17698,17698,17698
Kirk Bryant,27,0,0.0,0,0.0,0,0.0,11,0.40741,24.81,9,43,24.85,14,43,0.0,0,0,21180,815,3890,200
Kirk Shelmerdine,13,0,0.0,0,0.0,0,0.0,4,0.30769,30.92,11,43,27.0,17,42,0.08,1,1,141522,10886,50787,2660
Kody Vanderwal,30,0,0.0,0,0.0,0,0.0,2,0.06667,30.2,21,37,28.3,19,37,0.0,0,0,0,,,
Korbin Forrister,6,0,0.0,0,0.0,0,0.0,0,0.0,32.67,30,38,31.83,31,33,0.0,0,0,53816,26908,27119,26697
Kris Szekeres,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,42.0,42,42,0.0,0,0,21533,21533,21533,21533
Kris Wright,16,0,0.0,0,0.0,0,0.0,3,0.1875,31.94,19,38,28.06,17,39,0.0,0,0,0,,,
Kurt Busch,30,5,0.16667,17,0.56667,23,0.76667,24,0.8,12.1,1,40,9.93,1,41,21.3,639,79,911557,30385,85900,11355
Kyle Benjamin,8,0,0.0,2,0.25,3,0.375,6,0.75,4.0,1,12,14.63,2,32,11.25,90,52,0,,,
Kyle Busch,367,102,0.27793,226,0.6158,267,0.72752,306,0.83379,7.65,1,41,8.95,1,43,54.85,20129,268,12100068,38907,113345,10570
Kyle Fowler,16,0,0.0,0,0.0,0,0.0,1,0.0625,26.75,16,34,26.81,20,34,0.0,0,0,299815,18738,28753,10250
Kyle Kelley,11,0,0.0,0,0.0,0,0.0,3,0.27273,27.55,21,34,26.09,14,37,0.0,0,0,185566,16870,25625,10430
Kyle Krisiloff,44,0,0.0,1,0.02273,2,0.04545,5,0.11364,31.34,14,42,28.66,5,43,0.0,0,0,1105384,25122,48477,14620
Kyle Larson,115,15,0.13043,57,0.49565,81,0.70435,95,0.82609,9.32,1,39,9.97,1,40,20.89,2402,202,2232887,29772,85343,10635
Kyle Petty,55,0,0.0,5,0.09091,11,0.2,29,0.52727,23.31,2,42,20.42,2,40,5.24,288,86,306806,5578,22950,240
Kyle Sieg,62,0,0.0,0,0.0,2,0.03226,23,0.37097,27.6,9,38,23.53,7,38,0.13,8,5,0,,,
Kyle Tilley,1,0,0.0,0,0.0,0,0.0,0,0.0,37.0,37,37,40.0,40,40,0.0,0,0,0,,,
Kyle Weatherman,123,0,0.0,0,0.0,4,0.03252,44,0.35772,25.61,6,38,24.87,8,38,0.08,10,4,0,,,
L.D. Ottinger,206,3,0.01456,45,0.21845,94,0.45631,155,0.75243,13.37,1,43,13.34,1,37,4.78,985,165,581767,2824,18712,325
L.P. Dumoulin,2,0,0.0,0,0.0,0,0.0,0,0.0,38.0,35,41,33.0,28,38,0.0,0,0,40661,20331,20680,19981
L.W. Miller,13,0,0.0,0,0.0,0,0.0,1,0.07692,34.54,18,42,32.23,16,42,0.0,0,0,49190,3784,7150,2320
Lake Speed,6,0,0.0,2,0.33333,3,0.5,3,0.5,9.83,3,22,15.17,2,29,5.17,31,15,23495,3916,11395,460
Lamar Groves,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,35.0,35,35,0.0,0,0,350,350,350,350
Lance Hooper,22,0,0.0,0,0.0,0,0.0,4,0.18182,26.23,2,43,30.14,16,43,0.36,8,8,179065,8139,19660,3275
Lance Norick,7,0,0.0,0,0.0,0,0.0,2,0.28571,26.43,19,37,26.86,17,35,0.0,0,0,118990,16999,20010,13780
Landon Cassill,209,0,0.0,6,0.02871,26,0.1244,104,0.49761,21.04,1,42,21.69,2,39,0.19,40,17,2847267,24129,74875,11075
Larry Brolsma,6,0,0.0,0,0.0,0,0.0,2,0.33333,32.5,25,36,23.0,13,32,0.0,0,0,5100,850,1200,375
Larry Buckner,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,20.0,20,20,0.0,0,0,220,220,220,220
Larry Caron,3,0,0.0,1,0.33333,1,0.33333,1,0.33333,31.33,29,33,21.0,5,36,0.0,0,0,7800,2600,6050,450
Larry Carroll,3,0,0.0,0,0.0,0,0.0,0,0.0,35.0,30,41,34.33,29,41,0.0,0,0,7995,2665,3695,1550
Larry Cates,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,36.0,36,36,0.0,0,0,985,985,985,985
Larry Foyt,67,0,0.0,0,0.0,2,0.02985,16,0.23881,25.25,5,40,25.15,8,41,0.03,2,1,1034207,15436,34795,7700
Larry Gunselman,70,0,0.0,0,0.0,0,0.0,3,0.04286,35.97,22,43,33.39,16,43,0.03,2,1,1194079,17058,40815,8140
Larry Hollenbeck,5,0,0.0,0,0.0,0,0.0,1,0.2,33.2,31,36,28.4,15,40,0.0,0,0,104800,20960,35350,16435
